Hybridization REF	TCGA-BP-4163-01A-01R-1188-07
CTRB2	1.3
C20orf71	-0.0228333333333333
TBKBP1	1.8345
CAMLG	1.052
TREML4	0.2995
RSAD1	-0.59475
TUBA3D	-0.4876
KIAA1833	0.120875
PNPLA1	0.2595
LRRC34	-0.954
CDH26	0.294166666666667
ZNF167	-0.019
ZBTB26	-0.3905
VWF	5.0172
VTN	-0.369
BAD	1.084
PDS5B	0.0345833333333333
ZNF644	0.498583333333333
SH3GLB2	-0.733375
SMPDL3A	3.4771
NRG2	-0.40075
IL15	1.806
GABARAPL1	-0.531166666666667
LAT2	1.3769
SLCO1A2	-1.488
LIG4	-0.0584166666666667
GSDMDC1	0.627125
BMP4	-1.57
METT10D	-0.071375
SYCE1	0.7105
SPANXD	-4.19275
SLC12A9	-0.674166666666667
MC1R	-1.649
RNF168	-0.69825
TRIM69	1.874
GALNT7	-1.253
ISG20L2	-0.6285
KIAA2026	-0.3765
TNFAIP8L1	0.9705
DPY19L2	-0.18175
C12orf63	-0.067
PRDX5	0.7775
MED6	-0.9065
TXNDC5	-1.093375
CD46	0.174666666666667
CCK	-1.69925
C17orf48	0.6665
ANUBL1	0.3405
SIT1	-0.2785
TYSND1	-0.0738333333333333
DEF6	-0.724333333333333
GLT8D4	-0.593
UTP14A	-0.32625
RPH3AL	1.677
NXF1	-1.3645
TRERF1	-1.228
TUBB3	-1.693625
SLC24A2	0.222
SEC22B	0.95075
ZNF653	-0.11575
GGTL3	-1.83016666666667
CDKL2	3.336
CTF8	-0.434916666666667
EPC1	1.48733333333333
CYP4A11	0.615166666666667
THRSP	-1.03983333333333
LELP1	-0.134
TES	0.689875
C17orf87	2.8305
FERD3L	0.7255
SH3TC1	0.726
RAB36	2.547
CRYGB	-0.386
GRIA3	1.2445
BHLHB9	0.64625
C1QTNF9	0.09
GOPC	0.06025
PNPLA8	0.317666666666667
ZNF444	-0.49275
FMO1	5.08025
POLR3C	0.75
SLC35F3	1.6175
SGCG	-1.54716666666667
DCDC2	1.79633333333333
NANP	-0.65375
MGC23270	-1.0525
BEX4	0.581916666666667
HYDIN	0.7074
RPS6KB2	-0.855
ADRM1	-1.25591666666667
BAT3	-1.11375
RAB31	0.24
SCGB2A1	1.6165
SLC6A14	-3.587875
DDX4	-0.736
PRRC1	-0.214833333333333
AP3B2	0.118333333333333
TRGV7	0.496166666666667
TMEM184B	-0.9505
ADPRHL1	0.448
C21orf45	-0.56625
ARNTL	1.203875
AADAT	-0.86325
CCL2	4.32433333333333
SNTB2	0.0535
RGS9BP	-1.80025
KPNA1	0.31325
TMEM41B	0.2025
S100A11	0.504666666666667
DOT1L	-1.468
EFHC2	1.2955
CLTC	-0.893666666666667
SRP9	0.202928571428571
ZNF521	0.06775
FAM26F	2.1795
GPR88	0.359833333333333
COL13A1	-2.97133333333333
CHMP4B	0.2871
SIGLEC6	0.365666666666667
NFAM1	0.876375
PVRL2	-0.9939
ALKBH4	-0.01025
CCDC93	-0.742625
NXT1	0.2485
KCNK4	0.552
TROAP	-1.37083333333333
KCNA10	0.08
CCDC114	0.237833333333333
RAN	0.0103333333333333
LMTK2	0.3075
LOC400657	0.4185
UFC1	0.77675
UBE1DC1	-0.3075
EEF1A1	0.210388888888889
CHAC1	0.084
HMGA2	-4.633
B3GALTL	0.0535
ING2	-0.56775
C1orf109	-0.64825
INTS3	0.5685
ZNF558	0.83175
TRPM4	-0.296
LTB4R	-0.5295
ISYNA1	-0.74025
LSM7	0.038
LRRC47	-1.2236875
ZNF179	-1.81966666666667
EXDL1	-1.346
SLC4A10	-1.06028571428571
ACSS2	0.0406666666666667
COPS7B	-1.1485
KIAA0040	0.0333333333333333
C1orf95	0.199
AP1GBP1	0.37325
OR9A2	0.2575
FAM71C	0.221666666666667
RIN1	-1.2385
ITGA4	-0.42425
DNAJC6	-1.0115
CLOCK	0.457666666666667
SLC35A4	-0.0983333333333333
DSG4	-0.00275
LOC26010	1.5735
NSUN2	-1.695
TMEM86B	-0.6028
C14orf135	-0.4615
KIFC3	-0.693166666666667
PHF5A	0.55425
NCAPH	-2.38075
STK11IP	-0.746
FLJ42953	-0.178
CCDC19	-1.57583333333333
ZNF329	-0.31525
TAX1BP1	-0.1425
ZDHHC18	-0.910333333333333
C10orf88	0.45975
TMBIM4	1.4506
NMUR1	2.5595
KIR2DS4	1.28325
C9orf90	-0.301125
MGC87631	-0.758
KDR	4.0843
ST3GAL2	-0.2595
RLN2	-1.87883333333333
HPD	-2.03625
MOXD1	-0.9735
PDGFRL	-0.177333333333333
SMYD4	0.0583571428571429
FAM103A1	0.5575
MFAP4	-0.732333333333333
LOC285141	1.333
TMEM45B	-2.498875
SMCR7L	-0.221142857142857
GZMH	5.4305
CBLN1	-1.2825
CNNM1	-0.0245
PHF17	-0.274916666666667
NUP98	-0.913416666666667
RMI1	-1.00575
PTPRS	0.628
ANKRD57	-0.75625
CLDN15	-0.230833333333333
OR51A2	0.2785
GUCA2B	4.0945
DOCK9	0.30225
ITGB1BP1	-0.405666666666667
DLG2	-0.724
BRAP	0.77025
SESN3	0.90275
ZC3H7B	1.62425
FAM101A	0.0653333333333333
FKSG24	-0.808
ZYG11B	0.3385
RFC2	-1.3515
SH2D3A	0.243833333333333
DVL3	-1.06933333333333
ADFP	3.15916666666667
KRIT1	-0.526
SERTAD3	0.157166666666667
LEFTY2	-2.353
KRT27	-0.0275
SCFD2	-0.237
MN1	-1.502
RORA	2.3535
PTPRD	-0.6345
PIAS2	1.387
CYP4X1	2.33083333333333
FBXL15	0.85475
MYH15	0.272833333333333
CRX	0.113166666666667
TBC1D13	-0.35475
SLC22A17	0.3825
PLK2	0.794833333333333
ARHGAP9	2.11625
EIF1B	-0.24025
C20orf185	0.63875
DEFA7P	0.234
PRIM1	-1.40716666666667
CRYAA	-1.14075
BACE1	-0.84425
AGTRL1	0.946833333333333
ACAD9	-0.1425
GRASP	0.83875
RBP4	0.0965
TFB2M	-0.1085
METTL9	1.4916
ATP5O	0.291
SP100	0.2834
CPSF1	-1.346
S100A4	0.562
LIME1	1.00725
GPR137C	-1.5685
OR2A2	0.0625
C2orf29	0.024
NUP188	-0.79275
SDPR	1.60225
RAI1	-0.946625
RPS20	1.3927
LAMB1	-1.39175
ADM2	2.0225
ZNF229	-2.29225
DKFZp434K1815	-1.57525
EPN3	-2.16416666666667
CLIC3	-0.014
MEIG1	-0.4255
HMGB4	-0.587
STARD10	-0.154375
KLF8	2.55875
EPB41L2	0.3025
JMJD6	-0.670375
CTSL1	-0.356833333333333
GPR27	-0.0145
ELAVL4	0.189571428571429
MMP21	1.556
PPM1B	-0.43825
SUV39H1	-1.77825
AAMP	-0.77325
TUSC4	-0.2045
MBD6	-0.17575
KLK13	0.13475
FMNL3	0.530666666666667
TRIM13	1.09458333333333
C15orf5	-0.37875
IQCF1	0.4455
CACNG8	0.8185
SLC35D3	0.775666666666667
ZDHHC9	0.917
ODF3L1	0.4995
C9orf86	-0.654
TSEN2	-1.3375
C17orf64	0.89425
SEPX1	1.5291
TSPO	1.66133333333333
SYMPK	-1.1075
ADORA1	-0.0985
TSPAN10	2.30825
SEMA6C	0.0273333333333333
RTTN	-0.5109
IL2	0.231833333333333
ARRDC3	2.13341666666667
TBPL1	-0.0195
STX12	1.50075
MRPL39	0.05275
OR8H3	0.056
IFIT5	2.53083333333333
CASC5	-3.469875
FAM46A	-0.629666666666667
HPCAL1	-0.4
CYLC1	0.34
VGLL2	0.646714285714286
C20orf191	-0.27625
CDH1	-1.84041666666667
ITPA	-0.1865
CCDC101	-0.193
D15Wsu75e	0.9205
EDA	-0.50975
CREG1	0.653
OR7G2	0.522
SAP18	1.12875
IFIT1	3.6365
CALML3	-1.52116666666667
FLJ37440	-0.044
FNDC5	-0.787
SERPINB6	0.694071428571429
JUNB	0.9775
SYS1	2.00575
SCN2A	-0.5624
ZKSCAN5	-1.2236
WNT7A	0.316666666666667
TSHZ3	0.704
RNF148	0.18575
H6PD	0.3335
CAD	-1.4515
ZNF449	-0.0235
DOCK10	-0.564
FAIM2	0.091
HEXDC	0.02675
PRB1	-0.151
C14orf148	-0.1065
ETHE1	0.80025
IRF5	1.5149
GNMT	-0.339166666666667
MGC16291	1.559
RPAIN	-0.694
CAGE1	0.245
CNTNAP3	-1.208375
ACTR1B	-0.44425
EEF1E1	-0.02525
MSX1	-0.382
ESF1	-0.6531
HSPC171	1.45325
MRPL2	0.329666666666667
RDH12	0.375166666666667
CELP	1.213
METRNL	-1.16625
C10orf116	4.93133333333333
C19orf48	-0.998
ZNF346	-0.044375
NCR1	0.172
C10orf64	0.979
CD52	2.34825
VPS18	0.639875
AP4S1	0.347666666666667
NPBWR1	2.9805
TPK1	2.48325
UBA52	0.400222222222222
RIPK1	0.374333333333333
CPNE3	0.6492
HSPC159	0.52425
C8orf38	-0.67025
LRRC4B	0.773
PARP10	1.7578
ANKRD50	-0.097875
CXCL9	7.07875
FGF18	-0.504
EIF2A	0.723375
SLC20A2	-0.213333333333333
KIAA1549	-1.09725
SPINT1	0.9258
ZNF584	-0.09
CRBN	1.22966666666667
ABCF3	-0.051
NCBP1	-0.880833333333333
PLA2G4F	-0.0166666666666667
PCDH10	0.290375
TTC21A	-1.56
C20orf144	1.4675
FGFR1OP2	0.577166666666667
SLC9A1	-0.4305
CHRND	0.3555
FOXF1	0.4505
KIAA1467	-1.073
TPO	-1.29116666666667
LTF	3.9155
DNAJB9	2.13725
MRPS27	-0.06575
bA16L21.2.1	0.1335
WBP2	1.56
MRGPRX3	-1.817
PRPF18	0.56525
C10orf58	-0.32825
SMOC1	-1.7415
ADAT3	1.09633333333333
TMEM138	-0.2265
TMEM131	-0.659875
TIMM8B	1.07425
MYH7	-0.468833333333333
ST6GAL2	-0.584625
KIF1C	-0.164
SUHW2	-1.018
PAPSS1	-0.18825
CABP2	0.9825
HOXA4	0.9525
ELF2	0.26825
SEMA3D	-0.1104
MC5R	0.403
OGFR	1.4005
FLJ30092	-0.318
TGFA	1.6172
MMP17	2.309
KIF15	-4.237
CHIA	0.415
CATSPER3	0.6605
CEACAM7	-0.30475
PADI2	0.300625
HOXA9	1.031
LNX2	0.873333333333333
TMEM144	1.3875
HIF1AN	0.05025
METTL7A	0.9745
C6orf165	5.309
KIAA1468	0.071625
DSG3	-2.242
ZNF180	-0.116333333333333
EIF4E3	0.61275
SLC46A1	-0.054875
DKK1	-3.76616666666667
ZNF205	2.1005
LOC162073	0.598888888888889
COX7A1	6.02925
MAGEA1	-3.78483333333333
NEDD8	-0.4735
KLHDC5	-0.665611111111111
C3orf19	0.542
MRPS2	-0.37625
POLR3H	-0.0392142857142857
ABHD11	-0.2449
TMEM17	1.9565
PAIP2B	-0.4178
MAT1A	-3.21825
LGI3	0.37925
THUMPD2	-0.13775
TKTL2	-0.29625
XAGE3	-1.93516666666667
CALM3	0.618083333333333
C6orf136	-0.586333333333333
KCNC4	0.493166666666667
RGS9	0.646
ACIN1	-0.737833333333333
SPATS1	-0.448
XKR8	-0.28125
FAM84A	1.86166666666667
MS4A7	6.47263636363637
AGXT2L2	1.1435
OR1F1	0.439
SMAP1L	-0.329166666666667
IPO11	1.75075
ZC3H11A	-1.40775
C1orf151	0.533625
RNASEH2A	-1.57425
CCR10	0.053
TXNDC11	0.819916666666667
TMEM112	0.601625
MAP1B	-0.883357142857143
NVL	-1.20575
PKM2	-0.24055
ARC	-0.70125
NUP54	-0.079
PPFIBP2	1.76
STAT2	0.68125
PTAFR	2.664
ROBO2	-0.158875
RNF40	-0.465333333333333
CCDC135	0.757333333333333
IFT81	-0.3142
MORF4	0.357
TM7SF3	1.51675
OR10H3	0.4625
ABP1	3.95925
CHRD	0.472
PLEKHA8	-1.14266666666667
NCALD	1.3435
OR5AK2	0.42875
ACCN1	0.118833333333333
SLITRK1	-0.53375
ARMET	-1.1975
C9orf52	0.2725
REEP4	-0.912
MTSS1	1.4285
ADH1B	2.73233333333333
DLD	-0.64775
CDK5	-0.3605
PPFIA1	-1.025875
WFDC3	-0.18975
DNAJB12	0.897214285714286
RANGRF	-1.035
MLANA	-2.889
AMY2B	-0.50675
KIAA0319	-0.547375
RPS7	0.265
JAK3	0.5968
ARFGEF1	0.37025
CXCL5	0.337166666666667
TRAPPC4	-0.50975
CETN2	1.19875
HSPC111	-0.41375
RHOBTB3	-3.28544444444444
PHLPP	-2.019
RGS10	1.2895
TMEM58	0.08775
CHERP	-1.698375
HSP90AB3P	-0.7795
FSTL3	0.246833333333333
PEX11A	0.744
OR5V1	0.7835
FCN3	5.6355
PTPN3	0.39725
NPTX1	-3.66975
C21orf84	-1.5485
C11orf51	0.0395
ZBED2	0.48175
FLJ90757	-0.69275
NPY2R	0.74875
PLD3	-0.26275
SYT17	3.012
SGSM2	-1.2965
OR1A2	0.2215
FOXP1	-0.81675
SLC5A1	0.389
POFUT1	-0.4116
EPHB6	-1.6455
MYO1G	-0.953875
STAC	-1.7458
KLHL17	0.0558333333333334
RGMA	-0.9145
TJP2	-0.625
FAM114A1	-0.0746666666666667
SERINC1	1.36783333333333
SLC9A8	-0.202625
PEX19	0.880625
EDN2	2.3895
PSMD7	-0.644
C3orf41	-2.36525
UQCR	0.82125
PPP1R3C	2.2035
LRP4	-1.85233333333333
TM2D1	1.206
TTC17	-0.1833125
C4BPB	-3.67
CCL25	0.33175
ZNF253	-0.483166666666667
CHRNA9	-3.51175
SOX11	-2.11125
HIVEP3	0.571
CGN	-1.19
C3orf35	-0.2265
PKD2L1	4.72625
SYVN1	-0.388
PDE8B	-2.022625
LOC439951	2.6195
LTC4S	5.35783333333333
MIF4GD	-0.100833333333333
SMARCA2	1.3885625
TUBGCP6	-0.568333333333333
CABLES1	-0.795875
C16orf77	2.34716666666667
ZNF791	0.246
FUT5	0.352
ADH6	-1.51533333333333
P4HB	-0.7365
CLDND2	-0.22375
ALKBH8	-0.0295
PLAC4	-1.17225
F11R	-0.541428571428571
MGC35295	0.365333333333333
PDZD4	-0.099
LOC389073	-0.653
FAM80B	0.172
PSMB1	-0.193625
TXN	-0.8215
VIPR1	0.4663
WBSCR18	0.4534
EXOSC6	-0.3725
ACTA2	3.99516666666667
SP5	-2.10958333333333
ANKRD1	-2.583
DDR1	-0.5135
ATP6V1D	-0.0485
PTGS1	-0.0178333333333333
RNF157	-1.49575
DCC	0.232
SPAG7	0.47775
FBXO18	-1.34625
UBE3C	-0.9998
HOXC6	-0.10525
LRP2BP	1.434
MYST2	-0.949
PDSS2	0.91075
ATE1	-0.41275
ARAF	-0.96675
KLF10	1.23425
PLA2G2E	-0.11875
ASCL1	-0.837166666666667
TSNAXIP1	1.37975
FAM131B	-0.125875
IFNA10	0.242
NUP43	-0.861625
FAM44B	1.424375
L1TD1	-4.26033333333333
NMD3	0.577333333333333
C18orf54	-1.4137
PHOSPHO1	-0.089
RAG2	-0.6725
EMILIN3	-0.0825
METTL3	-1.68275
VPS13C	0.293375
REXO2	-0.20875
ANXA4	3.891
CA1	-0.3965
DCP1B	0.4975
TULP3	0.268
ATP2A2	-0.322928571428571
ATIC	-1.376
ADAM15	-0.88075
NPL	2.7615
LGR4	1.66725
UEVLD	0.472333333333333
GAB1	0.84425
SNAI2	-0.777
ZGPAT	-0.7395
SNF1LK	0.61925
DLEU1	1.08425
UBE2Q1	-0.3805
ZMYM6	0.6379375
JPH3	-1.744
FAM38A	-0.709416666666667
PXK	-0.373333333333333
DENND2D	2.318
BAX	0.398416666666667
CP	2.32072727272727
RPL37	0.4481
G6PC3	0.71475
NCOA4	0.902
LRRC14	-0.159375
GORASP1	-0.95375
FCHO2	2.174
CYP24A1	2.9491
FXYD3	-2.7425
SMARCAL1	0.58825
ABCB8	-0.610166666666667
CCDC44	0.142
PRDM7	-2.44825
USH1C	3.95625
DNAH5	-0.477833333333333
SRF	-1.03633333333333
MAL2	1.22716666666667
PGPEP1	0.82225
SIN3B	-0.486
SEMA3C	-2.92066666666667
GRAMD3	2.918
FBXO10	-0.08575
OR5D13	0.4905
FLJ31818	0.683625
CACNA1I	1.434125
S100A13	1.183
TP63	-0.522428571428571
ANXA11	0.3004
WDR66	-1.113125
CSF2RB	0.469
IFI44	1.62075
DACT1	1.08883333333333
ANKRD23	-1.933625
ATP5G1	-0.341833333333333
C21orf70	0.217166666666667
PPWD1	-0.9005
DNAJC13	0.289
PAH	-3.7895
PTCH2	0.44925
TRMU	-0.009
CCDC9	-0.436
USP3	0.0606
DCLRE1C	-0.0478
FAM55C	0.0965
FRMD4B	1.929
CYP2R1	-1.354
RFPL1	0.4174
XPO5	-2.01975
ARL6IP2	-0.615
OSBPL5	0.023
MMP9	0.604090909090909
KIAA0802	-0.800875
DHRS2	-3.07066666666667
SGEF	-1.226875
TXNDC10	-0.4925
EXOC6	-0.6965
RPS27	1.48216666666667
PNCK	0.564333333333333
FSTL1	-0.93925
AACS	-1.27325
SLMAP	-0.421833333333333
SAMD4A	0.0949
ABRA	0.06175
SMARCD3	1.56475
PKNOX2	-2.09983333333333
A4GNT	1.6465
C9orf39	-0.348
RALYL	0.30975
MGC33556	-1.652
C10orf25	-0.5275
BBOX1	8.87225
NHEDC1	0.11875
XDH	-0.82175
GCSH	0.0765
EDN1	1.2475
MTERF	-0.43225
CLK4	0.602125
ZNF799	0.8795
KCNG1	-1.210625
CXCR4	0.732833333333333
PTPRR	-1.88775
IRAK1	-0.556875
LOC401397	0.29875
TMSB10	1.76014285714286
CXCL3	-2.2231
TMC4	1.6445
OR7A10	0.403
STYK1	-1.624
CHRNA10	-1.1875
CCNI	0.32875
EP300	0.508142857142857
LOC165186	-0.533166666666667
HIC2	-2.482
SDR-O	-0.102
OR2W1	2.0035
KCNA6	0.323
TRIM74	-0.95575
REEP6	-0.8975
ATP5G2	0.66125
ERG	1.530125
TMEM42	0.6255
PARN	0.299833333333333
SOD2	3.4104375
DIRAS1	0.213
PNPT1	-1.434
JOSD3	-0.9525
hCG_40738	-1.741
PDE1C	-1.22725
SEMA4D	0.359125
AGPAT1	0.331666666666667
NOSTRIN	1.776625
MAP3K3	-0.873333333333333
MAX	0.357928571428571
CAPS	0.464166666666667
SERPINA12	0.746
OSBPL8	0.48275
RICS	-0.3725
NR4A2	-1.42633333333333
PPCS	1.418
LONP1	-1.5955
SCYL3	0.4345
HERC2P2	-2.2305
FIBCD1	-0.632
C15orf41	-0.52725
DMC1	-1.91716666666667
C20orf27	-0.76075
RPS6KA5	-1.0681
FAHD1	1.59266666666667
SLC12A4	0.01675
BRCA1	-2.15041666666667
GBL	0.412
SLK	-0.696333333333333
NUDT9P1	0.1085
NOXO1	-1.0565
USP52	-1.13575
BAZ1B	-1.08625
SLCO2B1	4.5525
BBS12	3.29916666666667
LRGUK	-0.831666666666667
TERF2IP	0.1995
COL1A1	0.979
KIAA0090	0.4605
GRK5	-0.151333333333333
AP1S2	0.3702
TMEM52	-0.521
CA11	-0.896125
OR4A15	0.477833333333333
ACBD3	0.2797
SPAG11B	0.649875
PRDM2	-0.0256
FOXP3	-0.03375
SMYD3	-1.4155
LOC389199	3.2515
LGI2	1.21883333333333
NAPE-PLD	-0.0318
ANKRD6	1.1565
WDR45	1.69283333333333
SHROOM1	-1.2395
PSCD3	0.1135
PYY	1.152
KCNC1	-1.0555
ARHGEF9	0.00199999999999999
OR8J1	1.29875
GPR55	0.0788333333333334
NS3BP	-2.5705
C10orf22	0.116166666666667
NAT8L	-2.22
DUSP4	-1.66483333333333
FOXM1	-2.16283333333333
GRAMD2	0.3899
ZBTB48	-0.102
BUD31	-0.0365
PABPC5	-0.2545
CCDC41	-0.654
FBXO11	-0.3285
C6orf148	0.2905
RFXAP	-1.04475
C6orf15	0.390166666666667
CDK8	-0.293166666666667
C6orf70	0.295625
TESSP2	-0.046
ALG2	0.9925
PPP1R3D	0.62
TPM3	-0.00749999999999996
SYT13	-1.1665
EPB42	-0.00333333333333333
CETN3	-0.112
PRY	0.301
NTHL1	-0.7555
POLR2B	-0.551
RPS28	1.22391666666667
P2RX3	0.807
LYZL4	0.1395
WBP4	0.257
PMM1	1.19775
C11orf79	0.12275
CBLL1	-0.35375
IL1F10	0.751166666666667
VAX2	-0.673
SETDB1	-0.806166666666667
LRAP	-0.102166666666667
GCLM	-0.185166666666667
CPEB3	0.887
PPM1A	0.3145625
INTS1	-0.684
CAMTA1	1.706
SAMSN1	0.17325
LOC158830	-1.68533333333333
GMPPA	-0.39325
AIPL1	0.249
IL24	-0.285916666666667
BDKRB1	-1.85
MLF1	1.767
TAF12	-0.49125
ID1	-0.012875
THADA	-0.363125
PIK3CB	0.6105
OR4N5	1.25
TBC1D17	0.0561666666666667
COX8A	0.03075
CDCA4	-1.934
C2orf44	-0.9635
ZNF534	-0.54775
IMMP1L	0.4645
NIPSNAP3B	0.5135
FTMT	0.72825
PWP2	-1.22933333333333
MMP15	-0.7957
DNAH11	-1.57325
MTMR14	-0.582625
DNAL4	-0.17025
IPP	-0.5315
TMEM59	1.71925
C1orf157	0.215
RGS4	-0.239166666666667
DDX18	0.277833333333333
SNX6	0.93225
ZNHIT2	1.14483333333333
NCDN	-1.008
FLJ33534	0.6005
RAG1	-1.6415
OR4D10	0.8015
PTPN5	0.314166666666667
POMT1	0.060625
LRRC8A	-0.3879
CYP1A1	-0.59875
CAPN1	-1.29516666666667
DDHD2	0.4055
GRIK2	-0.18125
GNRHR	0.74425
PPBP	2.878
HTR3A	-0.603625
SLITRK4	2.653
ANKRD49	0.6425
BTF3	0.0615
SARS	-0.19125
C13orf18	1.06433333333333
CACNB1	-0.455285714285714
QKI	1.26368181818182
SETMAR	-0.040875
MAN2B1	0.318166666666667
EML3	-1.48825
ACADL	6.64333333333333
OFD1	-0.880375
DEFB114	0.993
CGA	-3.0257
PEX16	0.359
LRRC10	-0.3295
GNG12	0.9235
C1orf152	0.0708333333333333
CHRM1	0.545
CD53	1.63625
DBH	-0.57925
TFAP2B	-2.465
HIST1H2BJ	-0.4325
FAM46D	1.138
TMEM11	-0.5505
C3orf32	-2.8545
PCCB	-0.98675
IPO13	-0.236125
C6orf105	-3.27675
COMMD5	0.7675
SUV420H1	-0.4845
LTBR	0.19325
ARHGAP15	0.165625
HDHD2	-0.02625
TDRKH	-0.977166666666667
LOC401052	-1.2625
PSG4	-1.3815
GNB4	0.0754
SPATA4	4.64025
SLC9A3	-0.801
OSBP	0.196333333333333
NBPF3	-1.57575
DOCK11	2.317
SLC39A5	1.77966666666667
PRR5	1.3814
C10orf63	2.754375
SMTNL2	4.4515
ADRA1A	0.77125
ASAH1	2.0586
DOM3Z	0.1771
GIPR	1.89733333333333
AHI1	-1.09683333333333
NADSYN1	0.384333333333333
RGS14	0.9738
IL18BP	2.0011
RTN4RL1	-0.815333333333334
ARMC6	-0.5035
PSMD5	-0.385833333333333
HK3	1.1233
OR4S1	0.40025
RSU1	0.3644
MAD2L1	-2.97944444444444
EIF4A3	-1.44075
DLEC1	-0.577
E4F1	-0.583
CHMP2B	1.1201
CAMSAP1	-0.34325
RPS21	0.215666666666667
ARID5A	0.0525
UBE2N	0.4717
IGSF8	-0.307333333333333
MAGEB6	-1.6575
ACAD11	1.8413
MGC4172	-1.8555
LMO4	0.787
KLKB1	0.00900000000000001
HP	-1.7215
HDAC3	-0.26225
SCHIP1	1.562
CLCA1	-0.207
OLFML2A	1.77325
C1orf112	-1.809
KIF19	0.559333333333333
HAPLN4	0.269
CXCR7	0.848
GOT2	-0.7315
RAB38	-0.897875
DCX	-1.68625
PPM1H	-0.755583333333333
NFYC	1.24116666666667
KIN	0.116375
ZNF228	0.2305
PLSCR4	3.98966666666667
HIG2	1.20475
FAM79B	1.1945
C21orf86	-0.5803
KCNK10	3.203
ZNF738	-1.244125
FSTL5	-1.53583333333333
OR6A2	0.7385
OTOA	2.12466666666667
EXOC1	0.6165
AHRR	-2.8545
PDAP1	-1.10958333333333
C19orf6	-1.126625
ZAN	0.69225
LY6G6E	0.857
EIF4E2	0.079
C20orf198	-0.55825
ZNF324	-0.329
CYP3A5	2.58366666666667
ENTPD7	1.48266666666667
MBOAT5	0.418833333333333
GJB5	-1.57575
TTC13	-0.85325
S100Z	-0.111
KIAA0664	-0.6755
PDGFRB	2.30508333333333
IL17D	-1.64375
OR56B4	-0.057
RDX	-0.638833333333333
SLC34A3	2.6375
IL28B	0.3765
JUND	0.29725
CHRNB1	0.14775
CAMK2B	-1.0045
FETUB	-0.997
CXorf23	1.526375
MRTO4	-0.561
TTC3	-0.1172
NDUFB8	0.285833333333333
EDG2	-2.07975
SEMA3G	-1.00875
IL23A	-1.63125
GRHL1	-1.0671
LOC441054	2.739
WDR65	1.182125
PSTK	-0.77825
STOML3	0.671166666666667
R3HDM2	-0.1423
C5	-2.511
SLC2A10	-0.175666666666667
C3orf22	1.02275
PAQR3	-0.74475
ANKRD26	-0.8945
HCRTR1	1.2155
LOC399947	-0.7595
PSD2	-0.5995
TIGD2	-0.0471666666666667
SCRN1	-2.7
COQ10A	-0.76175
DDI2	-0.0985
METTL7B	3.017
UCN2	1.515
FAM92A3	-0.2185
WDR16	-0.81425
ZNF511	1.29816666666667
ZMYM5	-0.291125
POLR3G	-2.38525
ZNF586	-0.2545
C1orf49	0.086
TANK	0.0793333333333333
RCAN1	-0.195333333333333
PELI3	0.246333333333333
LIMD2	0.08825
TMEM189	-0.707
NTN4	1.89525
LOC151300	-0.9175
CLEC2A	-1.633
GPR135	0.21125
DPYSL4	-1.3379
JAK2	0.546166666666667
TSHZ1	0.2265
TM9SF4	-0.235125
ZNF264	-0.00149999999999998
SIRPG	1.763875
BICD1	0.496
HERC6	1.2455
METTL5	-0.5035
CASP1	2.63675
PRRT1	-0.0976666666666667
PLA2G4C	2.7785
ICA1L	-0.749785714285714
TPTE2	-0.3775
OTUD7A	2.50666666666667
AQP11	-0.0065
APOA2	-2.5421
KALRN	0.6957
SECTM1	0.414083333333333
IFNAR1	0.779
TALDO1	-0.665375
RAB11FIP4	-1.35458333333333
EIF5A	-0.2735
FAM49A	2.57975
NEGR1	-0.3106
YTHDC2	0.829
EHD2	0.996875
NCF1	2.5978
SCRT2	2.602
HOXA5	0.806666666666667
NUP133	-0.77325
FGF12	-0.4528125
SLMO2	0.455
SNTA1	0.23525
CACNG2	0.2915
GCM1	0.512
ELF1	0.7825
TLR5	3.692
TCFL5	-1.20125
RBMY2FP	-1.011
LOC100125556	0.32025
FAM129B	0.4195
MAP3K7IP1	-0.88375
NCK2	-0.1125
OXA1L	-0.89975
FMO9P	0.3745
ZSCAN12	-0.01325
PSMD12	-0.525833333333333
HSCB	0.56625
CLDN10	1.538
MGC13053	-0.69225
HPCAL4	-0.547
ASZ1	-1.0355
MEX3D	1.0825
NFAT5	0.0268
CSPG4LYP1	-0.122666666666667
FBXO3	0.992
DVL1	-1.59683333333333
CMKLR1	3.77466666666667
TYMS	-1.880875
PEF1	0.26675
ZNF750	-2.1546
MCM5	-0.4501
MEGF11	3.9105
KCNK7	0.9615
PTP4A3	0.6675
C1QTNF2	-0.475666666666667
OR6S1	-0.1275
FAM122B	-0.85325
ZNF551	-1.377
HBQ1	-0.9875
GEMIN6	0.07375
ARSK	0.14675
RBP7	5.11166666666667
CPNE9	1.04975
DSC1	-0.6745
LOC730112	-0.58
MAP2K4	0.429625
HS3ST5	-1.409
EPB41L3	0.50125
TEKT2	1.1215
CDKN2B	-0.648666666666667
ZNF480	-0.18075
MAP3K6	-0.2674
MAP6	0.798666666666667
HN1	-0.6775
OR2L13	0.2502
SLC16A11	0.44625
FAM96A	0.31975
APOL1	0.2985
C5orf32	1.5365
RTP1	-0.184833333333333
RNF175	0.8205
ZBTB41	0.60075
AHCTF1	-0.8866
SAE2	0.4684
ITGA2	-1.31333333333333
MME	0.990833333333333
CCDC14	-1.067
MAST4	1.20214285714286
