Hybridization REF	TCGA-CJ-4636-01A-01R-1188-07
BTF3	-0.6886
SARS	-0.10325
C13orf18	1.16083333333333
CACNB1	-0.2815
QKI	0.717636363636364
SETMAR	-0.47525
MAN2B1	1.455
EML3	-0.38225
ACADL	5.6245
OFD1	0.029875
DEFB114	2.319
CGA	-3.2711
PEX16	0.283166666666667
LRRC10	0.377
GNG12	-0.178
C1orf152	0.398166666666667
CHRM1	0.1765
CD53	1.807875
DBH	-0.605
TFAP2B	-3.04225
HIST1H2BJ	-1.177
FAM46D	0.3575
TMEM11	0.0235
C3orf32	-3.3285
PCCB	-1.217
IPO13	0.234875
C6orf105	-2.66125
COMMD5	0.65425
SUV420H1	-0.4452
LTBR	1.96775
ARHGAP15	0.533
HDHD2	-0.56825
TDRKH	-1.3785
LOC401052	-1.401
PSG4	-1.90225
GNB4	-0.022
SPATA4	1.01775
SLC9A3	0.1425
OSBP	0.729333333333333
NBPF3	-0.0246666666666667
DOCK11	1.717
SLC39A5	2.58733333333333
PRR5	1.3173
C10orf63	2.189125
SMTNL2	4.2475
ADRA1A	0.75825
ASAH1	1.5795
DOM3Z	-0.1632
GIPR	0.595166666666667
AHI1	-0.116666666666667
NADSYN1	0.628
RGS14	0.6562
IL18BP	2.0887
RTN4RL1	-0.00716666666666667
ARMC6	-0.56475
PSMD5	-0.461166666666667
HK3	2.9267
OR4S1	0.9
RSU1	0.9817
MAD2L1	-4.075
EIF4A3	-1.20525
DLEC1	0.142666666666667
E4F1	-0.00733333333333333
CHMP2B	-0.3567
CAMSAP1	-0.094
RPS21	-1.12483333333333
ARID5A	0.6045
UBE2N	-0.386
IGSF8	0.291166666666667
MAGEB6	-2.0205
ACAD11	2.9886
MGC4172	-1.23575
LMO4	-0.114
KLKB1	1.8235
HP	-0.117
HDAC3	-0.086
SCHIP1	1.262
CLCA1	0.158
OLFML2A	2.353375
C1orf112	-2.245
KIF19	0.811833333333333
HAPLN4	0.1109
CXCR7	2.38666666666667
GOT2	-0.1786
RAB38	-1.1985
DCX	-1.36575
PPM1H	-1.05458333333333
NFYC	0.668833333333333
KIN	-0.38625
ZNF228	-0.45475
PLSCR4	2.6665
HIG2	1.372
FAM79B	2.2595
C21orf86	-0.5811
KCNK10	2.55725
ZNF738	-1.404375
FSTL5	-2.44516666666667
OR6A2	0.6275
OTOA	1.989
EXOC1	0.712375
AHRR	-2.518375
PDAP1	-0.948166666666667
C19orf6	0.7805
ZAN	-0.2995
LY6G6E	0.1325
EIF4E2	-0.6025
C20orf198	-0.1955
ZNF324	0.3305
CYP3A5	4.55966666666667
ENTPD7	0.630166666666667
MBOAT5	1.62066666666667
GJB5	-0.22475
TTC13	-0.8575
S100Z	-0.781666666666667
KIAA0664	-0.341666666666667
PDGFRB	2.37066666666667
IL17D	-2.07325
OR56B4	0.2475
RDX	-0.752666666666667
SLC34A3	1.034
IL28B	0.0735
JUND	0.62325
CHRNB1	0.180125
CAMK2B	-0.0755
FETUB	-1.774
CXorf23	1.452
MRTO4	-0.791375
TTC3	0.011
NDUFB8	0.2245
EDG2	-1.953
SEMA3G	1.63975
IL23A	-1.56375
GRHL1	-0.8517
LOC441054	0.588
WDR65	1.77314285714286
PSTK	-1.18625
STOML3	0.384
R3HDM2	0.2103
C5	-2.4685
SLC2A10	-0.799333333333333
C3orf22	0.132
PAQR3	-1.50576923076923
ANKRD26	-0.660583333333333
HCRTR1	0.488
LOC399947	-2.82625
PSD2	2.752
TIGD2	-1.06616666666667
SCRN1	-1.125375
COQ10A	-0.307
DDI2	-0.1305
METTL7B	2.36516666666667
UCN2	0.779
FAM92A3	-0.87725
WDR16	0.9845
ZNF511	0.347333333333333
ZMYM5	-0.9165
POLR3G	-3.46075
ZNF586	-0.67025
C1orf49	0.145333333333333
TANK	-0.238833333333333
RCAN1	0.0475
PELI3	0.704666666666667
LIMD2	0.408583333333333
TMEM189	-0.488
NTN4	0.9025
LOC151300	-0.7845
CLEC2A	-2.4975
GPR135	0.313
DPYSL4	-0.3455
JAK2	0.499333333333333
TSHZ1	0.7705
TM9SF4	-0.166875
ZNF264	0.855333333333333
SIRPG	2.885625
BICD1	2.37425
HERC6	1.29516666666667
METTL5	-1.3585
CASP1	1.11875
PRRT1	-0.396666666666667
PLA2G4C	3.15516666666667
ICA1L	-0.202214285714286
TPTE2	-0.1278
OTUD7A	1.353
AQP11	-1.89275
APOA2	-3.0096
KALRN	0.8198
SECTM1	0.632583333333333
IFNAR1	0.324
TALDO1	-0.020125
RAB11FIP4	-0.4345
EIF5A	-0.389
FAM49A	2.56025
NEGR1	-0.3625
YTHDC2	0.910875
EHD2	1.019
NCF1	3.4172
SCRT2	1.0005
HOXA5	2.67733333333333
NUP133	-1.0235
FGF12	-1.215
SLMO2	-1.25125
SNTA1	0.051625
CACNG2	0.286875
GCM1	0.135625
ELF1	0.714833333333333
TLR5	3.088
TCFL5	-1.80825
RBMY2FP	-2.959
LOC100125556	-0.13675
FAM129B	0.8555
MAP3K7IP1	-0.119
NCK2	-0.0185
OXA1L	-0.538
FMO9P	-0.0615
ZSCAN12	-0.35075
PSMD12	-0.684916666666667
HSCB	-0.62825
CLDN10	1.519
MGC13053	-1.2385
HPCAL4	-1.068
ASZ1	-1.949
MEX3D	0.0961666666666667
NFAT5	0.7025
CSPG4LYP1	-0.131666666666667
FBXO3	0.2781
DVL1	-0.3605
CMKLR1	3.226
TYMS	-2.5935
PEF1	0.761
ZNF750	-2.996
MCM5	-0.3334
MEGF11	2.16975
KCNK7	0.276
PTP4A3	1.396
C1QTNF2	0.591666666666667
OR6S1	-0.048
FAM122B	-1.37525
ZNF551	-1.50325
HBQ1	-2.0085
GEMIN6	-0.81125
ARSK	-0.02075
RBP7	3.31566666666667
CPNE9	0.6515
DSC1	0.4555
LOC730112	-1.12525
MAP2K4	0.263125
HS3ST5	-3.126
EPB41L3	0.935
TEKT2	0.39675
CDKN2B	-0.67325
ZNF480	-0.9425
MAP3K6	0.9555
MAP6	1.96416666666667
HN1	-0.369
OR2L13	0.170833333333333
SLC16A11	0.371
FAM96A	-0.38075
APOL1	2.59325
C5orf32	2.00575
RTP1	-0.202166666666667
RNF175	0.0852499999999998
ZBTB41	0.58775
AHCTF1	-0.3422
SAE2	-0.5693
ITGA2	-0.0381666666666667
MME	1.027
CCDC14	-0.85275
MAST4	1.95621428571429
KRT33B	-0.685
KCTD2	0.335666666666667
WDR26	-0.192
MFI2	0.229
NR4A3	0.044125
ARSA	1.502
UNKL	-0.0905
SULT6B1	-0.367
CCNA2	-2.90933333333333
SOX15	0.2115
PPAPDC1B	0.234333333333333
C19orf44	0.921
MCAT	0.948
ARID1B	-0.29325
OR52N1	0.6
C12orf48	-2.4715
MAGI1	-0.3225
NIPA2	-1.0665
GBX2	-1.7605
RSHL3	0.11425
RAVER1	0.622166666666667
C15orf17	-0.1295
SLC30A2	0.9565
ZNF518	-0.1955
PCYT1B	-1.708
C10orf114	-0.6255
EIF3H	-0.744916666666667
SLC25A39	-0.392
KIF1B	0.28925
AMOTL2	1.003
C6orf120	0.284
PSRC1	-2.256
PLA2G10	-1.69525
KIF5C	-0.1135
MRPL37	-0.6015
C17orf62	0.646333333333333
C9orf135	-0.973
DUSP10	0.2426
CLCNKB	0.4035
PSMA5	-0.6415
C8orf53	-0.11875
AMPD3	1.53783333333333
PIAS1	0.38425
ADCYAP1R1	-0.088
GYLTL1B	-0.68075
CDH20	-0.1212
FBXO7	0.33
TMEM134	0.701833333333333
FLJ14213	1.76616666666667
ZNF3	0.18475
LRRFIP1	0.343625
CNOT2	0.655416666666667
ABI3	3.7335
ALDH5A1	-0.538
HNT	1.6972
SERPINA4	-1.981
TK2	1.0745
STMN1	-2.72911111111111
GUCA2A	0.0543333333333333
GALNT10	0.218928571428571
DPP6	-0.9413
C9orf93	-0.64175
PRELID2	0.989125
STK39	-0.021625
SFTPA1	-2.2515
CKS2	-2.23033333333333
RHO	0.075125
C20orf135	0.299
XKR3	-2.3365
CR1	1.0125
RPS6KA2	1.23371428571429
C20orf112	-0.04325
MRPL22	0.0115
C4orf23	0.0765
GADD45B	0.9675
KLHDC1	1.186
C2orf48	-1.826
ZNF287	0.825
DAAM2	0.3715
DPPA2	-3.40816666666667
TCTN3	0.677
DNAJB11	0.18775
FPR1	4.1645
DEFB4	0.246
PTCD2	-0.4926
SMOC2	4.41766666666667
CABP7	1.16
SERPINB11	-0.92275
MAGEF1	-0.8965
NDE1	-0.492666666666667
ITGA10	0.5095
FSHB	1.05
ANXA2	0.66825
HORMAD2	0.17725
HLCS	-0.50425
MCF2L	1.32008333333333
FH	-1.08075
TBC1D24	-0.3165
KIAA1505	5.562
LGALS2	4.4015
CNBD1	0.859
SYNPO2L	-0.017
PTPN23	-0.251285714285714
C1orf183	-0.461166666666667
MAGEA8	-3.361
DGCR8	-0.870625
GSR	-1.1055
PAQR7	0.28325
ZNF676	-0.90025
CACNA1C	0.6946
SP7	-0.499
PDCD6	-0.142
NRN1L	0.2815
BRI3BP	-0.057
KIAA1183	0.9155
ASB4	-0.068
CCL23	2.6982
OBSL1	-0.184625
SLC12A7	2.00283333333333
KIAA0240	1.374375
CD1B	-2.9025
FCGR2A	2.608875
MDC1	-1.6005
HTR1A	0.0906666666666667
OCEL1	0.73525
ATP11B	-0.534125
FBXO34	-0.5915
PCDH12	4.10983333333333
RPE	-1.087
C17orf74	-0.163
CSDC2	0.7145
PET112L	0.3575
TMBIM1	1.204625
P2RXL1	-0.257
TCHP	-0.6815
TRMT1	-0.476666666666667
F2RL2	-1.94983333333333
LRRC32	3.89416666666667
IMPG2	0.1945
BGLAP	0.26825
LOC493869	-1.03058333333333
MRAS	2.064375
SLC35F5	0.5435
CBWD1	-0.978
AXL	-0.549125
ATP2C2	-2.439
TELO2	-0.067
PNPLA3	-1.91225
PCDHB14	1.72075
CD276	0.2145
KRT80	-1.150125
DUSP28	-0.1685
CSNK1E	-0.431833333333333
SRP14	0.568
KCNQ4	-0.6495
KRT72	0.126
CCDC117	-0.745125
C6orf89	0.434555555555556
TUBB2B	-2.30233333333333
RTN4IP1	-0.62775
CR1L	-2.60266666666667
CEND1	0.570375
C12orf41	-0.4775
RNF31	-0.09725
UBN1	0.00383333333333334
C17orf32	0.148625
SLC5A7	-0.26
GPR92	1.89916666666667
ESAM	3.1769
CTNNA1	0.67375
HRBL	-0.2207
CBX4	-0.8075
TMEM182	-0.9915
SH3TC2	-1.53483333333333
IL10	1.84
PXMP4	-0.319
RNF167	0.015
PAK7	-1.14616666666667
ETV3	-0.2445
ATPIF1	0.407666666666667
LOC554207	-2.43783333333333
OR8H1	-0.04075
WDFY3	1.997
DPM1	-1.4665
GPSM1	-0.745
WDR92	-0.6175
LRP1	1.107
ANKH	-0.409875
THUMPD3	-1.80225
POLR1B	-1.501
OLFM4	3.20116666666667
RAD9B	0.08475
TSPY2	-3.508
PAX6	-0.459
SCG2	-1.176
SLC17A6	-0.0705
FMO3	5.635625
PADI4	0.24225
TUBB4	-0.5916
NLK	-0.9325
POU4F3	-0.3435
SDF4	0.8385
ITGBL1	0.9725
NETO1	-2.12475
TAP2	0.830625
ABBA-1	-0.10325
GNAI1	0.9875
VPS4B	-0.06575
NOPE	-1.2067
GALNT6	0.228166666666667
SESN1	0.630125
GBE1	-0.722777777777778
CLASP1	0.8555
RASGEF1B	1.88875
ACOT11	1.68
AFAP1	0.579
OR2H2	1.11425
DPY19L2P1	-0.023
DZIP1	-1.19275
SEC22C	-1.08225
GPR161	-0.5635
RNF146	1.055
WDR74	-0.54575
GALP	-1.377
PURA	2.0445
DNPEP	0.582416666666667
RP11-78J21.1	-1.14
ERBB2	0.99725
FANCM	-1.57141666666667
NEO1	1.7195
DDX3Y	-0.7419
RPS3A	-1.074625
MXRA7	0.416142857142857
LGALS3	-0.0426666666666667
GLT8D1	-0.58375
CFL2	-0.878166666666667
UPB1	3.519
NAP1L5	-0.3395
CLDN14	0.74125
DHX38	0.0625
BTBD1	-0.515
TARS2	0.4685
ABCF1	-0.6005
FCF1	-0.5195
LRRC49	0.13975
GUCY1B2	1.462
C1orf177	0.492333333333333
SMARCA4	-0.766571428571429
LRP8	-3.06866666666667
TAGLN3	-1.34925
MRPL14	-0.82325
TTRAP	0.452
ZDHHC20	-0.65125
NFE2L3	-0.05275
KIAA1377	0.130375
PALMD	1.1618
TMEM43	0.593
TTL	-1.113875
STAT5B	-0.929333333333333
SSB	-1.43375
OR10H5	-0.082
SLC22A13	1.7875
AKAP3	-0.45725
TIMM23	-0.127166666666667
OAS2	1.90558333333333
KIAA0423	0.39775
TRIM11	-0.00200000000000001
GLIS3	3.5325
TMEM50B	0.0966666666666667
ARHGEF4	-1.43
DEGS1	0.509
TBL1XR1	0.518433333333333
G6PD	-1.855
SP140	1.4655
MUC17	-0.154285714285714
NUDC	-0.391
DNAJC5B	3.81266666666667
SCARA3	-0.786833333333333
CPA3	5.84983333333333
BCAT2	0.0345
MFN1	-1.0733
NRG3	1.3745
SNX11	0.1165
PLEKHH1	-0.530333333333333
GPR177	-0.808166666666667
HCFC2	0.098
TCAP	0.156
MOCOS	-2.2915
C14orf93	-0.52125
PRDM10	-0.906333333333333
SLC16A4	3.16916666666667
SRGAP1	0.3795
VIP	2.3845
DUSP27	0.753166666666667
LILRA1	2.5735
MC2R	0.379
MGC24103	1.4275
MBTD1	-0.414
FUT11	0.317166666666667
USP33	0.3677
C15orf39	-0.5545
MAP3K12	0.672125
PAAF1	-0.411666666666667
BARHL1	-0.2975
FLJ16165	0.246
PIWIL2	-2.717
SYNE1	2.14733333333333
CMTM4	-0.00500000000000001
TSPYL1	0.3173
GUF1	-1.4775
TMEM157	1.5
WDR44	0.20325
HIST1H3C	-0.59525
DKFZp666G057	-1.22575
RNPEP	-0.0925
GAS2L2	0.3995
ADH4	-4.69825
GRPR	-1.39483333333333
FBXL17	1.81225
ZBTB10	0.190166666666667
Gcom1	0.1245
HTRA1	2.1387
ZNF585A	1.12366666666667
SLC26A2	0.00785714285714286
OTOP3	0.188
WISP1	1.43344444444444
ATP2B4	0.172416666666667
FLJ10769	0.9525
CRAMP1L	-0.2455
CHST12	0.4695
RAB22A	0.555
TARDBP	-0.497571428571429
STAU1	-0.269
CRB3	1.76733333333333
MIG7	-1.45875
CHMP1A	0.595166666666667
ZNF160	0.299375
B3GALT6	-0.333375
BARX1	-1.52283333333333
C6orf167	-1.8940625
NXNL1	0.1345
DHX29	0.32375
HADHB	0.58725
PLXNB2	1.49325
ILDR1	0.48425
SLC15A3	3.7905
GAS2	-3.53866666666667
C20orf69	-0.14875
NUMB	0.1925
TNIP1	1.643125
MESP1	0.0371666666666667
PSKH1	0.179
NSFL1C	0.134
RHOG	1.0825
HEY1	-1.148
KNG1	-1.777125
ITGAX	3.2057
LIN9	-1.4355
CANT1	-0.52
XRN1	0.689571428571428
CCDC96	0.9665
HEATR6	-1.21466666666667
GNG7	-0.0408333333333333
RUNX2	0.2779375
SOX1	0.6395
FCRL5	0.4549
ZNF99	-0.188625
FAM9A	-0.318
SNX22	0.371833333333333
MBNL3	-1.1925
ODC1	-1.5521
ADORA2B	-3.1115
NR2F6	-0.166
ZFYVE16	-0.524222222222222
SYNJ2BP	0.7871
POLE	-0.7165
E2F2	-1.48925
THRA	0.793333333333333
PTGES2	-0.8495
HIP1R	1.734
TMUB1	0.130666666666667
ENO3	-1.922
RSPH10B	-0.2055
CXorf39	0.128875
IRGC	0.143
GPR109B	-1.7195
FLJ13305	-0.228
LCE3A	-1.3775
TNFRSF18	-1.53683333333333
DET1	-0.4765
TRPM3	1.68575
C16orf79	-0.3435
FECH	-1.02083333333333
RAP2A	0.414
CRIP1	1.651
AZIN1	-0.966625
SLC7A7	5.0275
IL10RA	2.0682
TMEM64	-1.632
CDC42EP4	-0.001
C16orf58	0.5508
ARG2	-2.51375
POU5F1P4	-1.56025
FAM62B	0.702625
DNAH8	-1.6543
ASH2L	-0.44725
TSLP	-3.33333333333333
CNTNAP5	3.58616666666667
TMEM16C	2.9155
IFNA14	-0.4605
SLC1A3	2.107
CABYR	-0.53525
BCL7B	0.5698
NUDT13	0.218833333333333
C13orf28	0.09175
C1orf53	-1.60125
ARL6IP4	1.1698
RPL35A	-0.743
EMR3	1.445
RAB40C	0.7785
SLC41A1	-0.330833333333333
LRCH1	1.34275
LY6G5B	-0.606
FAM124A	0.103857142857143
MGC10981	-3.14716666666667
CLIP3	0.0945
MAP4K2	-0.766833333333333
CHIC1	0.666
SULF1	3.007
C20orf30	-0.0197142857142857
PRDM5	-0.61175
ELOVL1	0.14775
C11orf48	-0.724
SLC39A10	0.10625
KCNV1	-0.0155
ACP1	-0.586333333333333
ZMYM2	0.23025
B3GNT6	-0.213333333333333
C9orf69	0.0975
C2orf15	0.7115
C20orf166	-0.7305
HSP90AA6P	-0.9115
EDG7	-2.5835
NEURL	-1.606
LPL	1.358
CLEC2D	0.129714285714286
GRRP1	2.2635
CD8B	-0.8755
HIST1H3D	-1.4355
SLC6A12	4.071125
FAM27L	-0.0475
CD84	3.7112
RASA1	0.0245
PHKG1	-0.0255
MAGEA11	-1.524
IMPA1	-0.7418
NPM3	-1.5995
RARRES1	2.79875
SH3BP1	0.217875
B3GNTL1	-0.3235
ARPC5L	-0.7995
KLHL26	-0.291
SIM2	-2.5435
GJC1	0.4655
C20orf194	1.0105
EXO1	-2.409
SLC2A2	2.17983333333333
LOC285074	-0.5675
LRG1	-0.16175
KIRREL	0.4015
PIK3R1	1.14328571428571
C4orf34	-0.38525
MAF	1.39477777777778
ADCY4	4.17766666666667
ZMIZ2	1.5282
SLC46A3	2.00966666666667
STAMBP	0.00583333333333335
CCDC16	-0.1575
MS4A12	-0.5425
TCF20	0.17925
LRRC46	0.16125
C20orf152	0.5675
MRPS6	-1.156875
ABCB11	0.061
KCNC2	-0.179833333333333
CDH19	-2.93316666666667
C9orf123	-0.4475
SSH3	0.92425
LDLRAD1	-3.84625
CCBE1	-1.15525
ZNF135	-0.1835
TAAR1	0.746
WFDC12	0.9815
CCDC42	1.12783333333333
FLJ12529	-0.487
PER1	-0.00666666666666665
TIMM50	-0.437333333333333
SMARCAD1	-0.599333333333333
FAM26C	0.3185
TP53TG3	-2.932
SH3RF1	0.9401
LMCD1	1.432
GPR63	-0.964
FLJ21986	-1.083
AIFM3	0.303
MICAL1	0.836833333333333
BLZF1	0.216666666666667
IQCA	2.90933333333333
PCDHGC3	0.888
SAC	0.60425
BCL6B	2.57966666666667
DDO	1.57025
MARCO	4.52225
DCHS1	1.26633333333333
C1orf170	2.48533333333333
CD200R1	3.4185
C22orf15	-0.6455
SEPT11	0.0471666666666667
ADNP	-0.65
UST	-1.8572
C13orf34	-1.66133333333333
RFFL	-0.0917142857142857
APBA3	0.463
C2orf60	-0.752875
CUTL1	0.9908
PMS1	-1.112125
ZNF689	-0.4835
EIF3E	-1.24583333333333
IL9	0.291666666666667
RPL31	-0.762875
LY9	1.111
ATP2B3	-0.15
KDELR2	0.315416666666667
TFCP2	-0.02
NLRP12	0.92975
FLJ45422	0.05575
TLE4	-0.6556
ZNF570	-0.3575
FLJ43806	0.57
TLK2	-0.55675
CIR	0.74275
MARS2	-0.9845
COL24A1	-0.84775
SDF2L1	-0.411
HIBADH	1.08416666666667
IGFBP3	2.52621428571429
C12orf23	0.206125
PSPC1	-0.52475
C20orf43	0.2175
TRAV20	0.28
ARHGAP24	3.110875
KIAA1975	-0.799
C1QA	4.1402
DNTT	-4.2065
C10orf6	-0.164833333333333
C11orf41	-2.752375
HNRPF	-0.600875
COL11A1	0.342833333333333
UBAP2	-0.298166666666667
CDKN2AIPNL	-1.019
C20orf174	4.936
SPRED2	-0.6125
PLA2G12A	-0.763666666666667
ICEBERG	-3.675
SCN10A	0.2725
C11orf65	0.26775
GBP5	5.11875
PITPNC1	-0.318666666666667
POU3F3	1.7955
NCOA7	-0.0215
LIN7C	-0.2884
LOC348840	-1.089
NKX2-2	-3.169
ANKRD13D	0.0355
LOC123688	-1.61275
FUT2	0.00183333333333334
TAAR8	0.7555
FZD4	1.10616666666667
PNMA3	2.80633333333333
OR4L1	0.227
WIT1	-3.01675
EXOC3L	2.7295
ATPBD4	-0.0821
KRBA1	0.49525
UBXD6	-0.9475
HOXB7	0.787357142857143
C7orf23	1.0525
UNQ338	2.07675
STAB2	0.88175
CDC20B	0.40675
IRF9	1.78425
CENTG1	0.25425
TNPO2	-0.36875
MCPH1	0.02025
BMS1P5	-0.008
SLC26A7	0.71975
HIST1H3J	-0.885
C9orf3	0.8595
LBH	2.3255
MYO1D	0.584875
PTDSS2	0.16
NFU1	0.49675
DEPDC4	-1.4965
WNT7B	-1.0003
GLP2R	-0.3535
SETD4	-0.2441
DYNLT3	-0.8633
FKBP11	0.247333333333333
SESTD1	-0.242166666666667
FLII	0.82175
RPS16	-0.6202
CHPF	-0.0108333333333333
CSNK2A1	-0.3575
SUMO1P1	-0.90025
FKBP6	-0.6445
ZNF214	0.950833333333333
TWIST1	-1.7785
DDX56	-0.131666666666667
TRAM1L1	0.0851
EPO	-1.969
MRPS18B	0.214
ZNF682	-0.8285
RPL14	-1.291
MAFF	-0.407
LOC51136	-0.82
LY96	0.92525
DDX20	-0.71625
ABTB1	0.971166666666667
ARL5A	0.4607
CCT6A	-1.383
HEPACAM	-1.08033333333333
EHHADH	2.322
RBAK	0.726333333333333
CGB1	0.80725
ITGB5	0.1226
YIPF3	0.5775
FKBP2	0.62525
NR1D1	-0.2412
TMEM110	-0.512
NEK2	-3.34383333333333
PRAMEF8	-2.58325
C20orf52	-0.265
PCDHGA3	-1.2275
VWA3B	0.24075
NDUFA5	0.249875
THAP9	-0.3485
FLVCR2	1.16816666666667
AP1S1	-1.3495
SMAD6	0.5365
SAV1	0.072375
SAT1	1.529
ZNF251	-0.09475
ADAMTS7	0.7091
RPP38	-0.38725
C1orf211	-1.505
YPEL2	2.22535
RBMS1	0.203
ZNF445	-0.701166666666667
NRXN2	1.87333333333333
PGBD4	-0.20275
UGT2B28	5.1745
WBSCR16	0.1694
NLRC3	0.876875
ASTL	0.19875
ST6GALNAC1	-2.86075
ZADH2	-0.675875
MLLT4	0.687083333333333
ARL6	-0.229833333333333
MEF2C	2.1595
CBFA2T3	-2.725
AFF3	0.643214285714286
COG7	0.309666666666667
MYB	-4.4475
PLXNA3	-0.018
XRCC2	-2.405
MMS19	-0.596125
ST8SIA5	-0.753875
CHPT1	-0.310833333333333
KIAA1712	-0.858375
OR6X1	0.8335
ACTR3	0.3095
UGCG	1.00733333333333
OR4P4	1.24
ZAP70	-1.51175
LPP	1.636125
ZNF485	-0.9835
PTPRCAP	1.20275
IL12RB1	0.95975
ATRX	-0.1484
CHST8	-2.104875
C14orf109	-0.6295
ARV1	-0.4825
NMB	0.675285714285714
COX5A	-0.615833333333333
EIF6	-0.11125
MPPED2	0.084
SEMG1	-1.9925
CHRDL1	-0.027
TRAF3IP2	1.342
WNK2	-1.317
LILRA4	3.60216666666667
LAMA2	3.4635
PXT1	0.2275
RLBP1	-3.672
CD300C	1.52225
SLTM	-0.37725
FLJ10404	0.5659375
APOBEC3D	-2.0855
RENBP	1.984
ATXN7L1	0.572
NID1	0.7105
TUBGCP3	-0.47525
ITIH5	2.53377777777778
CCDC110	1.748
C8A	-3.05425
MGC87042	-3.794
HOXC13	-2.99775
TFDP2	-1.3015
HCP5	2.40925
POLI	-0.65775
UCN	-0.473
ZNF764	0.0508333333333333
C8orf45	-0.31625
FHL3	-0.67725
SPATA5L1	-1.01975
MMRN2	3.97266666666667
NDST1	0.245333333333333
COL20A1	-0.0168333333333333
ZNF248	0.706
PELP1	-0.549833333333333
MBL2	-3.25016666666667
RNF41	0.333
C5orf24	1.369875
THOC5	-0.328125
SERINC3	0.0595833333333333
RP11-151A6.2	-0.1705
CDCP2	-0.13825
HIST1H2AA	0.199
C11orf75	1.21016666666667
FKBP7	-1.4285
DDOST	0.09275
GPNMB	2.46233333333333
TTF2	-1.45183333333333
KCNT1	0.513666666666667
SLC39A14	0.317125
NGRN	0.1976
GPR137B	2.45775
MECP2	0.36975
PSMA1	-0.59925
C16orf73	-5.02375
TMEM60	0.715333333333333
CSN3	-1.3545
NOS1	0.370833333333333
RAB7L1	1.065
YBX2	-0.6995
KIAA1166	-0.5275
FUBP3	-0.5035
ABCG1	2.412
ACACA	-1.42766666666667
ARL11	1.5779
ATOH1	0.25
ODF1	-0.0848333333333333
CREB3L3	2.95833333333333
TMEM127	1.3555
DSCAML1	4.008
PLN	5.414
LYPLA1	-1.2545
PRDM9	-1.573
SASP	0.9105
PLUNC	-0.234333333333333
INTU	-0.648
HISPPD1	-0.42825
LNPEP	0.4205
YARS2	-0.493
APCDD1L	-1.496
ZCCHC4	-0.5019
FBXO22	-1.23283333333333
TTLL13	-0.2745
ZNF669	-0.418166666666667
PTGDR	4.033
DDX27	-0.656
KIAA0409	-0.521333333333333
GJB6	-0.55925
ASB8	0.974
PLP2	-0.5845
MEPE	0.1875
OR10J5	-0.7445
KRT222P	1.68975
COQ7	0.192666666666667
C1orf101	1.92
RERG	1.2134
CHMP5	-0.125875
THAP11	0.15075
ZNF43	-0.332333333333333
ZRANB3	-1.30583333333333
KRT13	-1.482875
MRPL19	-1.2625
RBBP9	-0.681125
SPATA17	0.137625
BXDC5	-0.9275
PAFAH1B1	-0.5605
MAGEE1	-0.62475
OSTF1	0.39
KIAA0323	-0.391583333333333
TXNDC13	0.216666666666667
CNTN4	2.18975
LCE1B	0.7435
UNQ501	0.989
ZNF154	-0.503
C3orf64	0.435
SYT5	-0.2221
PON1	-0.362666666666667
FLJ10357	-0.330375
ATP4A	-1.481
GNPDA1	0.2045
MGAT1	1.7815
C14orf121	0.1745
SLC35B2	0.2465
MIER3	-0.385166666666667
CHEK1	-3.944125
ZNF8	-0.755666666666667
TXNDC1	-1.07683333333333
CKB	-0.0803
RTN3	0.0949285714285714
FZD2	-1.03866666666667
PART1	-1.3795
PSMB6	-0.25975
PCDHB8	-1.65
PHC3	0.0573
PPP1R8	-0.3395
NOVA2	2.50866666666667
TNFRSF11B	-1.7195
GOLPH3	0.0726666666666667
UBLCP1	-0.55425
SUHW3	-1.52675
TTLL1	0.20425
OPN4	0.139
OR13G1	0.053
ZPBP2	0.540833333333333
HSD17B11	-0.280125
C9orf50	1.7695
DHDDS	0.261071428571429
CTSW	2.7895
NEFM	1.25733333333333
MRPL28	0.28475
SYN1	1.061
PIGV	-0.214166666666667
ZIM2	-1.5085
APBB1	0.484333333333333
SND1	0.25075
C1orf123	0.1365
CHD3	-0.92275
BHLHB8	0.20775
RNASE2	2.1335
BCAP31	0.5825
SLC25A44	0.246
CHD6	-0.629
PIB5PA	-0.397923076923077
SELS	0.1865
LOC541471	-0.1465
FAT2	-0.601
ZNF81	-0.15
OR4C16	-0.0465
FLJ10081	-0.1679
LRRC4	1.95275
CS	-0.8515
N4BP2	-0.595
IGFBP7	3.97175
ZNF318	0.151416666666667
NDNL2	0.2215
ZNF609	-0.17325
SIRT4	-0.205
EXOSC10	-0.405
ECE2	-0.92675
OVGP1	0.8465
GTPBP3	-1.16675
PACS2	0.1826
C19orf36	-0.538833333333333
ARL4C	0.852625
ATG4B	-0.1505
UBQLNL	1.71375
RHOXF2B	-3.0005
PLEKHG2	0.4755
GALR1	1.651
AQP4	0.343166666666667
HDAC7A	0.622166666666667
DCUN1D3	0.5115
OR8A1	0.2595
CCRN4L	-0.517125
CBR4	-1.2135
KIFC1	-2.14816666666667
SLC7A14	-1.83566666666667
LHX5	-0.376
TRPC7	-0.093
LPXN	0.46325
SERPINA1	-0.3825
RPS13	-0.7004
BPIL3	-1.043
PRKAA1	-1.11125
FADS2	-0.8239
ENAH	-0.2785
PRO1768	0.77
APBA2BP	-1.11175
