Hybridization REF	TCGA-BP-4164-01A-01R-1188-07
TAAR1	0.239
WFDC12	0.1805
CCDC42	0.445166666666667
FLJ12529	-0.098
PER1	0.957
TIMM50	-0.204166666666667
SMARCAD1	-0.617333333333333
FAM26C	0.5985
TP53TG3	-0.976833333333333
SH3RF1	1.4444
LMCD1	0.0315
GPR63	-0.7015
FLJ21986	-2.527125
AIFM3	-0.8375
MICAL1	-0.6095
BLZF1	0.830333333333333
IQCA	3.4015
PCDHGC3	0.4575
SAC	0.3065
BCL6B	2.3035
DDO	2.8275
MARCO	4.26025
DCHS1	0.866166666666667
C1orf170	4.11416666666667
CD200R1	2.0475
C22orf15	-0.6985
SEPT11	0.6405
ADNP	-0.389
UST	-3.3062
C13orf34	-2.07716666666667
RFFL	0.348071428571429
APBA3	0.44
C2orf60	-0.656375
CUTL1	0.519
PMS1	-0.348375
ZNF689	-0.191
EIF3E	-0.316
IL9	-0.2885
RPL31	-0.445375
LY9	-0.00683333333333337
ATP2B3	0.1915
KDELR2	-0.0809583333333333
TFCP2	0.1895
NLRP12	0.286125
FLJ45422	-0.555
TLE4	-1.5853
ZNF570	0.8855
FLJ43806	0.6125
TLK2	-0.293375
CIR	0.879
MARS2	0.6095
COL24A1	-1.8425
SDF2L1	-1.166
HIBADH	1.12316666666667
IGFBP3	1.39142857142857
C12orf23	1.585375
PSPC1	-0.4815
C20orf43	0.49225
TRAV20	-0.5665
ARHGAP24	4.058
KIAA1975	-1.919875
C1QA	4.0142
DNTT	-4.923
C10orf6	-0.883833333333333
C11orf41	-3.940125
HNRPF	-0.35775
COL11A1	-0.882833333333333
UBAP2	-0.852166666666667
CDKN2AIPNL	-1.1755
C20orf174	3.99625
SPRED2	-0.10575
PLA2G12A	-0.435
ICEBERG	-2.401
SCN10A	0.9855
C11orf65	1.6085
GBP5	5.231
PITPNC1	0.887
POU3F3	2.615
NCOA7	0.900375
LIN7C	0.4572
LOC348840	-0.7835
NKX2-2	-3.40675
ANKRD13D	-0.3095
LOC123688	0.18525
FUT2	0.165333333333333
TAAR8	0.976
FZD4	1.23991666666667
PNMA3	1.97783333333333
OR4L1	0.1875
WIT1	-3.202
EXOC3L	3.39
ATPBD4	0.3105
KRBA1	1.73725
UBXD6	-0.0965
HOXB7	0.387928571428572
C7orf23	1.3845
UNQ338	2.143
STAB2	0.14075
CDC20B	0.43475
IRF9	1.583
CENTG1	0.170333333333333
TNPO2	-0.83425
MCPH1	0.222875
BMS1P5	-1.94525
SLC26A7	0.765333333333333
HIST1H3J	-0.6385
C9orf3	1.4769
LBH	1.672125
MYO1D	0.037
PTDSS2	-0.22375
NFU1	1.60025
DEPDC4	-1.4515
WNT7B	-0.7781
GLP2R	-1.31866666666667
SETD4	-0.2943
DYNLT3	-0.7235
FKBP11	-0.814
SESTD1	0.339
FLII	-0.34725
RPS16	0.1947
CHPF	0.397833333333333
CSNK2A1	-0.0335
SUMO1P1	-0.81275
FKBP6	-1.204
ZNF214	1.94716666666667
TWIST1	-2.56733333333333
DDX56	-0.728333333333333
TRAM1L1	3.2452
EPO	-0.696166666666667
MRPS18B	0.46675
ZNF682	-0.903666666666667
RPL14	-0.405833333333333
MAFF	0.36775
LOC51136	-0.461875
LY96	0.38825
DDX20	-0.28075
ABTB1	1.30283333333333
ARL5A	0.9914
CCT6A	-1.348
HEPACAM	-1.63516666666667
EHHADH	3.725
RBAK	-0.0721666666666667
CGB1	2.6
ITGB5	-0.3684
YIPF3	0.069
FKBP2	0.30075
NR1D1	0.3107
TMEM110	-0.7085
NEK2	-3.57383333333333
PRAMEF8	-2.9935
C20orf52	0.129166666666667
PCDHGA3	1.3225
VWA3B	-0.13675
NDUFA5	0.531375
THAP9	-0.896
FLVCR2	1.4035
AP1S1	0.526
SMAD6	-1.56925
SAV1	-0.016875
SAT1	0.74575
ZNF251	0.20525
ADAMTS7	0.6416
RPP38	-0.43025
C1orf211	-2.415
YPEL2	2.624
RBMS1	-0.000250000000000014
ZNF445	-0.269333333333333
NRXN2	2.40616666666667
PGBD4	0.114875
UGT2B28	5.403
WBSCR16	-0.5997
NLRC3	0.164
ASTL	0.452
ST6GALNAC1	-3.5865
ZADH2	-0.364
MLLT4	0.0693333333333333
ARL6	1.02166666666667
MEF2C	1.42025
CBFA2T3	-3.918
AFF3	0.6885
COG7	0.247
MYB	-5.50916666666667
PLXNA3	0.5675
XRCC2	-2.62566666666667
MMS19	-1.53575
ST8SIA5	-1.433125
CHPT1	0.00566666666666666
KIAA1712	0.84075
OR6X1	0.2275
ACTR3	0.02475
UGCG	0.7955
OR4P4	-0.1285
ZAP70	-2.545
LPP	1.056375
ZNF485	-0.87625
PTPRCAP	0.8025
IL12RB1	0.73725
ATRX	-0.4137
CHST8	-2.399875
C14orf109	0.5655
ARV1	0.0845
NMB	2.88771428571429
COX5A	-0.954833333333333
EIF6	-0.0585
MPPED2	-0.8495
SEMG1	-1.652
CHRDL1	-0.371
TRAF3IP2	0.509
WNK2	-1.1115
LILRA4	2.53416666666667
LAMA2	0.1215
PXT1	-0.45
RLBP1	-3.87875
CD300C	0.8075
SLTM	-0.378
FLJ10404	-0.039625
APOBEC3D	-2.0505
RENBP	2.7255
ATXN7L1	0.877875
NID1	0.12875
TUBGCP3	-0.229875
ITIH5	2.80688888888889
CCDC110	3.9525
C8A	-3.51525
MGC87042	-1.09125
HOXC13	-3.77025
TFDP2	-0.47125
HCP5	2.624875
POLI	0.31625
UCN	-0.542333333333333
ZNF764	0.5845
C8orf45	1.00425
FHL3	-1.53525
SPATA5L1	-0.6815
MMRN2	3.91816666666667
NDST1	0.0388333333333333
COL20A1	-0.124
ZNF248	-0.796666666666667
PELP1	-0.754
MBL2	-3.10166666666667
RNF41	0.741375
C5orf24	1.544125
THOC5	-0.373
SERINC3	0.0944166666666667
RP11-151A6.2	2.194
CDCP2	-0.158
HIST1H2AA	0.49525
C11orf75	0.996166666666667
FKBP7	-0.3695
DDOST	-0.306
GPNMB	0.0463333333333333
TTF2	-1.46166666666667
KCNT1	0.0045000000000001
SLC39A14	0.677875
NGRN	-0.3827
GPR137B	3.643
MECP2	0.412
PSMA1	-0.09
C16orf73	-5.69175
TMEM60	0.4505
CSN3	0.6645
NOS1	0.106
RAB7L1	1.30083333333333
YBX2	-1.634
KIAA1166	-0.037625
FUBP3	-0.848333333333333
ABCG1	3.3885
ACACA	-0.600666666666667
ARL11	0.9943
ATOH1	0.2815
ODF1	0.034
CREB3L3	2.1745
TMEM127	1.28657142857143
DSCAML1	4.252
PLN	4.95633333333333
LYPLA1	0.00158333333333332
PRDM9	-1.4205
SASP	0.12325
PLUNC	-0.383
INTU	0.8735
HISPPD1	-0.62525
LNPEP	0.413166666666667
YARS2	-0.91
APCDD1L	-2.0855
ZCCHC4	-0.3255
FBXO22	-0.968666666666667
TTLL13	0.4505
ZNF669	0.0891666666666667
PTGDR	2.066
DDX27	-0.8805
KIAA0409	0.0936666666666667
GJB6	-0.36075
ASB8	0.256
PLP2	-0.298833333333333
MEPE	-0.15525
OR10J5	-0.1895
KRT222P	-1.27325
COQ7	1.11916666666667
C1orf101	1.44875
RERG	2.6494
CHMP5	0.879
THAP11	0.317125
ZNF43	-1.23783333333333
ZRANB3	-0.820333333333333
KRT13	-1.9375
MRPL19	-0.775875
RBBP9	0.344875
SPATA17	1.08925
BXDC5	-0.0418333333333333
PAFAH1B1	0.168333333333333
MAGEE1	1.9585
OSTF1	-0.03025
KIAA0323	-0.690583333333333
TXNDC13	1.01733333333333
CNTN4	2.341625
LCE1B	0.147
UNQ501	0.88475
ZNF154	0.031
C3orf64	-0.01875
SYT5	0.0514
PON1	0.178833333333333
FLJ10357	-0.58575
ATP4A	-1.3695
GNPDA1	-0.316666666666667
MGAT1	1.11316666666667
C14orf121	0.84325
SLC35B2	-0.474
MIER3	0.722333333333333
CHEK1	-3.946125
ZNF8	-0.7465
TXNDC1	-0.157333333333333
CKB	0.6027
RTN3	0.672857142857143
FZD2	-2.24766666666667
PART1	-0.88525
PSMB6	-0.22725
PCDHB8	0.7505
PHC3	0.3829
PPP1R8	-0.5615
NOVA2	1.935
TNFRSF11B	-0.073875
GOLPH3	0.123333333333333
UBLCP1	-0.7935
SUHW3	-0.72225
TTLL1	0.078
OPN4	0.491
OR13G1	-0.0865
ZPBP2	0.341
HSD17B11	0.803375
C9orf50	3.1395
DHDDS	1.02721428571429
CTSW	2.3447
NEFM	-3.31683333333333
MRPL28	0.0155
SYN1	1.12483333333333
PIGV	0.556
ZIM2	-1.492
APBB1	0.748666666666667
SND1	-0.746
C1orf123	0.874
CHD3	-1.60725
BHLHB8	0.4085
RNASE2	0.594166666666667
BCAP31	-0.937125
SLC25A44	0.866833333333333
CHD6	0.0855
PIB5PA	-0.668916666666667
SELS	0.473
LOC541471	-0.466625
FAT2	-0.9645
ZNF81	-0.9545
OR4C16	0.244
FLJ10081	-0.8315
LRRC4	-0.67125
CS	-0.922333333333333
N4BP2	-0.567
IGFBP7	3.24525
ZNF318	0.0854166666666666
NDNL2	0.807375
ZNF609	-1.083125
SIRT4	0.54375
EXOSC10	-0.662
ECE2	-0.405583333333333
OVGP1	-0.076
GTPBP3	-1.561
PACS2	-0.4439
C19orf36	-0.4925
ARL4C	-1.37275
ATG4B	-0.68675
UBQLNL	1.21925
RHOXF2B	-3.479
PLEKHG2	-0.569
GALR1	1.458
AQP4	1.1105
HDAC7A	-0.6655
DCUN1D3	0.41525
OR8A1	-0.0675
CCRN4L	1.112875
CBR4	-0.869
KIFC1	-2.8415
SLC7A14	-1.42016666666667
LHX5	-0.653
TRPC7	-0.649
LPXN	-0.02375
SERPINA1	1.072125
RPS13	0.4303
BPIL3	-1.574
PRKAA1	-0.79525
FADS2	0.0968
ENAH	-1.62425
PRO1768	0.427
APBA2BP	-0.49125
LIPH	-1.1355
C3orf33	1.13175
RCC2	-1.66407142857143
ALDH1A2	-2.3007
RNF103	1.152
AHCY	-0.411
ALG12	-0.361
CCL17	2.438
ZNF543	1.15916666666667
ESRRG	3.431
CNGA1	1.84775
RDH5	2.793
OTX1	-1.3395
PTGFR	-1.5428
CDR2	0.44425
SELE	1.19575
NLGN2	-1.2925
EXOSC9	-1.141
ZNF566	-0.113166666666667
KLRC2	-3.642
GPR12	0.9585
KIAA0196	0.223
PDRG1	-0.69925
SSR3	-0.0439285714285714
MSI1	1.319
CST9	-2.263
CC2D1A	-1.00425
PLAGL1	1.54877777777778
ZNF778	-0.477
RNF2	0.1565
KLF6	2.74716666666667
THBD	0.397666666666667
tcag7.1314	2.3795
NR5A1	0.0635
ABCD2	0.478
DNAJC7	-1.017
CLEC4C	0.375
TM2D3	1.07925
CCDC4	-0.535
PLAC2	-2.975
DCD	-0.276
FAAH	1.0655
POLA1	-0.787666666666667
TM7SF2	-0.91925
FLJ39822	1.706
FLOT2	0.9775
MAP4K1	-0.886
SRP68	0.338125
C21orf74	-1.607
ARPC5	-0.03025
LOC126075	1.736
HECW2	1.040625
ZDHHC4	0.4
ANKRD42	1.1675
PDE9A	1.5065
ABCA8	-1.0635
NDUFS2	-0.7825
UBR5	-1.11175
BTBD16	1.2705
LOC554174	0.3185
ZNF20	0.7105
KIAA1843	0.061
WDR17	1.397125
C15orf33	0.7315
RNF113A	-0.1505
CAMKK1	-0.1111
CLCN2	-0.3275
ANXA6	-0.224
LOC340069	0.252
EMID1	0.30325
DPM3	-0.154
ELA1	-0.096
SLC25A13	0.5491
KRT24	-0.33625
SMPD1	0.614333333333333
TH	-0.290875
COL6A2	-1.72085714285714
ANKS1B	1.24
GPR126	0.656
ZC3H12A	-1.36666666666667
TMEM47	1.48083333333333
C2orf51	-0.198
C1orf88	3.75216666666667
HSF2BP	-1.69475
AKAP10	0.783
RPAP3	-1.702
KLHDC8B	-0.247625
STOM	1.7571
MUPCDH	4.49975
C10orf72	-0.28525
PLEKHA3	0.58125
TCP11L1	1.1165
CWF19L1	-0.091125
SPEF1	2.14223076923077
YSK4	0.1595
ELN	0.3218
SAMD8	-0.518166666666667
MPI	0.563333333333333
MEPCE	-0.7932
ABCC3	1.609625
NANOGP1	-4.186
KCNK17	-1.489625
HLA-DMB	5.18683333333333
RRAGA	1.81725
ANGEL1	-0.96875
RBM32B	-0.266
CPN1	-2.237
MGC52282	0.0204
HLA-A	2.65891666666667
OR9G4	0.1845
EDNRB	2.887125
SCD	-0.854214285714286
C14orf80	-2.086
BAGE2	-0.273
RABL4	0.786166666666667
RCVRN	-1.089
SHANK1	-0.0785
NLRP7	-3.62025
CD226	0.73325
STAT3	1.159
SYNJ2	-2.4634
TPCN2	0.318
WDR36	-0.43575
MBD4	0.0215
ROBO1	-1.7738
ST3GAL6	-3.61375
SLAMF8	3.21383333333333
ATN1	0.413833333333333
GPR141	-0.01425
KRT36	0.4285
TPH1	-1.321
DDX52	-0.33
ZSCAN29	0.113666666666667
TRPT1	0.410666666666667
DPEP3	0.609
DENND4A	0.127875
TSPAN16	-0.1265
PTCHD2	-0.499
LOC145814	-0.2975
CAP1	0.07
EIF5A2	-1.2659
NT5DC3	-0.15075
SEPT9	0.1225
SEZ6L2	1.3265
EGFLAM	3.278
VPS11	1.497
NDUFB5	0.521666666666667
CIDEA	-0.155
IER5L	0.5185
N6AMT1	0.38275
FAM83C	0.1875
OXR1	1.52925
IRX1	-0.4565
DGKB	-0.617833333333333
GCN5L2	-1.8015
MIR16	-0.2105
FBXW9	-0.84325
WDR4	-0.987166666666667
PDC	-0.326
VPS33B	-0.767
HEXB	0.44275
FLJ32214	0.77725
TCEB3	-1.09
CRLF1	-4.38425
ABI3BP	3.81225
C8orf22	0.866
PYCR1	-2.836375
KIAA1706	0.67925
CDK5R2	1.261
WAS	0.337
C12orf60	0.147
CCBL2	-0.06125
MADD	-0.711
C5orf34	-2.65175
WDR42A	0.5594
KLF12	0.405875
HSPA1A	0.271
ITM2C	-1.04433333333333
DAPK2	-0.753833333333333
LOC442590	0.8505
SUMF2	-0.11475
CENPA	-3.78238461538462
TMED5	0.86075
CDH6	4.512
BRP44	1.72175
THG1L	-1.3865
GABRA2	-3.3405
C14orf166	-1.02525
MYL1	-2.427
TNFSF18	0.65
PAP2D	-1.49266666666667
PPIB	0.024
KLHL4	1.351125
SFN	-2.20916666666667
CCDC127	1.51675
FRAP1	-1.517
GOLGA5	1.2085
SDCCAG1	-0.43625
MGC21675	0.316666666666667
C10orf95	-1.11975
KIAA1345	1.05283333333333
C1orf163	-0.732
LACE1	-0.0276666666666667
OR10K2	-0.521
CENPN	-2.85804
TMED2	0.80825
UGT1A6	5.931
ANG	0.9405
U2AF1	-0.916166666666667
CASC2	0.4265
NMT2	-0.17
OSGEPL1	0.1915
DFNB31	-0.5235
SLC6A20	-0.373857142857143
DKC1	-1.01175
FXYD4	-1.13525
WDR64	-0.72425
MGC5590	1.1415
CREBZF	0.612
DAZ1	0.0575
PRPSAP1	-0.40925
GCHFR	0.61075
TTC7A	-0.27125
LOC196993	-0.8315
UBD	3.24333333333333
S100A1	-0.85025
RPL6	-0.262
DNAJB6	0.0482
NAGS	-0.1302
C2orf58	-0.2565
KERA	0.1865
MT1X	0.2593
UBE2B	1.119
KEAP1	0.2315
MST1	-1.507875
OMA1	0.5855
ABLIM2	0.02625
BCL2L13	0.208
JAZF1	0.926333333333333
TMEM63B	0.34
S100A8	1.7247
ARFIP2	0.426
UROS	0.17775
KHDRBS2	-1.7105
POLQ	-3.714375
SOAT1	-0.53575
SPAG4	2.897
MRPS30	-1.38466666666667
LOC494141	-0.865
OR2T11	0.0675
ORAOV1	-0.8586
ZNF184	0.357833333333333
TCEB3B	-0.316833333333333
ADAM21	-0.318
GDPD1	0.2705
SPINLW1	0.13975
PRR14	-0.587
KCTD9	0.2767
NUDT3	-0.40925
KIAA1822	0.2104
HIST1H4K	1.2345
DFNA5	-0.65975
GABPA	0.356
C14orf44	0.367
POLB	-0.2295
PTAR1	0.31275
SEC31A	0.8802
TRIM58	-2.61825
TAS2R14	-0.0705
VPS8	0.07825
H1F0	0.3505
PRKCB1	-2.70333333333333
UGT2A1	0.4865
TOR1B	0.03575
LSS	-1.26225
C2orf19	-0.1045
HNRNPC	-0.024
TMEM100	0.0978333333333333
LOC116349	1.326
OR51M1	2.577
CCDC142	0.2755
ISG15	1.423375
ZCCHC14	0.187125
CREBL2	1.87075
TGDS	-0.07175
DC2	-0.1475
CACNA2D3	0.372428571428571
ZNF429	-0.9195
LYPD6	-2.9275
SUCLG1	0.289166666666667
OR51I1	-0.243
MAGEH1	2.76725
PRPF40A	-0.568
SMR3A	-0.222
SPINK2	-3.12175
THAP2	0.556
NPY5R	-0.16
IRF4	-2.899125
SPESP1	-1.53766666666667
OR10S1	-0.2045
DTD1	0.40625
TUBE1	-0.33375
DDX19A	-1.352
PDPN	-4.412625
TMEM34	0.143416666666667
MGAM	5.02175
COL3A1	2.71405555555556
GFM2	-0.4746
OR5A2	-0.6365
PSG9	-1.37175
ARHGEF11	-0.578833333333333
IVNS1ABP	1.5885625
SIGIRR	0.7925
DUSP19	0.5125
DNAJC14	0.1868
ACSS1	1.03325
IL1RAPL2	0.9905
C4orf30	-0.134
SEPT4	2.10075
LANCL3	-2.39875
SPAG17	-0.0183333333333333
PRDX3	-0.764
HNF1A	1.59575
P4HA2	0.984875
RFWD3	-1.28883333333333
MOV10	-0.38475
DNAJA5	0.531857142857143
LOC729440	-0.469
LOC200383	2.057625
SMC2	-2.6025
MIXL1	-1.19533333333333
TMEM9	1.05875
FAM86A	0.9695
ZNF174	0.5246
MYH14	-0.56325
CCR8	0.777666666666667
VPS37C	-0.373833333333333
GPATCH1	-0.0706666666666667
B3GNT8	1.382
TBX4	-1.39575
CNR2	0.311
PCDH1	0.203
C5orf29	4.13675
OCIAD2	2.72875
PLCG2	1.39075
KIAA0247	1.98525
HRH3	-0.1963
CAPN13	-1.247
CCR1	-0.6656
MGC15523	-0.352611111111111
UVRAG	0.2405
DNAJA2	0.562
ITGA2B	-0.891333333333333
CLDN5	3.62925
PTPRN2	-1.54042857142857
ZNF512	-0.00383333333333333
PSAP	1.17307142857143
CCDC140	-3.658
LRRC55	-0.236
CYP26C1	0.3855
C8orf47	6.8255
LYN	0.729
DUSP6	0.808833333333333
TGFB3	0.2662
ELK1	-0.905
PCDH11Y	-0.924166666666667
HGD	2.1375
C17orf58	-0.066
MYO3A	0.6125
SERPINE2	-3.86733333333333
AARSD1	-0.920625
C14orf73	1.4275
ADAM33	-0.13475
ZNF491	-0.051
MAPK6	-1.1805
TCN1	-2.08616666666667
SLC24A6	-0.0765
UBE2R2	0.308
H1FNT	0.33475
TATDN2	-1.136
LILRB1	2.47575
P2RY5	2.1905
NUCB2	-0.04575
C2orf37	-0.677
SNX27	0.6635
MTA3	-0.543875
FOXO4	0.223375
ID4	3.19683333333333
SOX5	-2.40816666666667
PXMP3	1.3225
OR52M1	0.44
SFT2D3	0.961625
INA	-3.806
MCOLN1	-0.44325
NFIX	0.2748
CLEC14A	6.00766666666667
HIBCH	1.111
PLA2G5	-0.5445
TIMM10	0.0265
MED17	0.7912
COL4A4	1.9585
TPP1	1.88383333333333
GJA3	-1.82266666666667
TMPRSS5	-1.19775
AADACL3	0.0245
DNMBP	-0.65025
ENPP5	3.424
NQO1	-2.8508
ZSCAN2	0.868
SEC24C	-1.33816666666667
GTF2A1L	-1.946
AXIN2	-2.2381
FAM33A	-1.98133333333333
C16orf13	1.86425
SPNS2	2.44625
TAF1	0.11525
AP1G2	-1.14166666666667
RBM42	0.00933333333333333
HCN2	1.52
EFHB	0.3975
RUSC1	-0.292
GRIK5	0.367
USP21	-0.516166666666667
ATAD3C	1.51875
ORMDL2	1.114375
PRSS7	-3.491
PSAT1	-5.5565
FLJ13195	0.536166666666667
TBC1D1	0.505166666666667
IFNG	3.96525
OTOS	-0.0756666666666667
ZNF773	0.732333333333333
EMD	-0.314
RETN	0.416
CCL8	3.2135
APH1A	2.219625
COX18	-0.062
GTF2IRD2	-0.2605
CCDC82	0.333666666666667
PAFAH2	1.0079
NPEPL1	-0.8919
RP11-114G1.1	0.912
TP53INP1	-0.061125
ZNF300	-2.62366666666667
FOXL2	-2.9725
LARP2	0.68625
LATS1	0.364
HTR6	-0.4755
SPOCK2	0.943333333333333
RNF144B	2.22116666666667
HTATIP2	0.09575
MGC10334	0.489833333333333
CENTA2	2.70116666666667
FGF2	-1.305
FXYD7	-0.0115
PHYHIPL	-0.135125
GPR34	6.88266666666667
DDX6	0.158666666666667
OR10W1	0.608
LHFPL1	-1.324
ZNF313	-0.256857142857143
VPS28	1.22525
AP3M1	-0.8484
AKR1CL2	-1.03675
TRAF4	-0.301375
OR2B11	0.588
C19orf12	0.892
AKAP9	0.3125
C1orf62	0.454
SLC20A1	-2.6755
FAM112A	0.5255
LDB2	2.616625
MRPS23	-0.31125
KLK5	-0.526375
SPTB	-0.5182
EFEMP2	1.09125
EFNB2	1.543375
PCM1	-0.845214285714286
NMNAT3	2.623875
TSG101	0.639833333333333
C8orf40	0.896833333333333
NOB1	-0.9225
ABHD3	-1.579
GTF3C4	-0.8975
PIGN	0.0293333333333333
GALNTL1	-3.15375
AEBP1	0.873375
OR9Q1	0.693
ANKRD2	0.50575
CCL28	1.1955
TRIM38	2.04133333333333
TMCC1	2.51208333333333
SMG5	0.0195
LRRC7	1.9825
NCAPD2	-2.31016666666667
C6orf153	-1.18225
C1orf74	0.25825
OTUD6A	0.622
DCP2	-0.6715
TMEM24	-1.2245
RPL18	-0.152333333333333
TMEM177	-0.006
LRRC37A3	-0.14825
C1D	0.702
LDHC	-1.483
UBE4B	-0.6805
NIT1	0.975
BTN3A3	1.292625
RASD1	1.9845
COMMD3	0.2175
SHFM1	-0.424
BIRC8	1.54166666666667
DUT	-1.041
C12orf51	0.463
LRRC59	-0.744833333333333
LY6H	0.47675
WDR22	0.516833333333333
EDEM1	0.231785714285714
ADH1A	1.5465
PANX2	-0.2931
CYP11B1	1.01675
CDC73	-0.12575
GPR172A	-1.252
GSTM3	-1.90330769230769
KCNA5	2.868375
SERAC1	-0.0125
NFATC2	-0.3565
ANAPC5	-0.2895
C15orf24	0.03025
NFATC2IP	-0.55475
TNRC6C	0.186666666666667
MGC102966	-3.109
FGD5	1.47683333333333
MED9	0.6115
RAB13	-0.2635
C15orf49	0.379
CRYGS	-0.3849
C12orf53	-1.171
LOC283693	-0.4965
COX6B2	-0.82875
PHF14	0.24975
FAM3A	0.00425000000000002
RPL13	0.9018
PRDX2	0.1462
FLJ34047	-2.21375
PRMT3	-1.00625
KCTD19	-1.718
TRIM10	1.42233333333333
MGC26597	-0.593833333333333
GCNT4	-1.02
GPRASP1	2.6715
CDKN1C	0.753416666666667
RHBDL2	-0.2972
HSPH1	-2.076
AQP1	4.252875
COL17A1	-3.6164
GFAP	-0.097
CDC16	0.21375
KIAA1614	0.8875
C6orf118	-0.3955
ZSWIM5	0.422
FAM83F	-0.95625
LYNX1	0.634125
SYNPR	-2.05525
XG	2.38033333333333
PRSS16	-1.115375
KIF13B	0.2745
PCDH9	-2.413
HIST1H2AH	-0.02
RBM18	-1.4845
ZNF626	-0.055625
HEXIM2	0.439833333333333
ITFG1	0.3345
TUBG2	-1.4365
SFRS7	-0.284833333333333
C9orf14	2.9685
EXTL1	-2.3635
GBP3	3.35666666666667
WDR5	-1.5525
RARG	-0.872
MYO7A	1.40275
CECR6	-1.36875
C13orf3	-3.224
SFRS18	-0.82375
ACVR1B	1.77833333333333
PSMD1	-0.8495
C7orf31	1.30016666666667
ILVBL	-0.521
IFNGR1	1.6255
RNF186	6.01625
NOL9	-0.15
MAGEL2	-2.5545
SLC29A2	-0.41775
NHSL1	-1.34025
RBMX	0.4665
PSORS1C2	1.033125
RAD51L3	-0.145583333333333
LCN6	0.85225
ORAI2	-0.5445
BRUNOL6	0.7704
OR4K5	0.182
CDC123	-2.176875
MSLN	-0.673333333333333
WWTR1	1.23516666666667
ZNF700	-0.601166666666667
COBL	0.76975
PPP1R16B	0.9685
GAS7	-1.2047
MDN1	-1.734625
HAAO	3.3095
C9orf68	3.7735
TNFAIP2	1.6085
FOXN1	-0.3965
hCG_2033311	-0.0363333333333333
ATP6V0D2	-1.0974
RPL41	1.345125
SLC38A1	0.455375
ARHGAP6	0.18375
ADAD2	-1.07325
PHF20L1	-0.236125
MCM3AP	-0.151666666666667
ST3GAL3	0.692166666666667
SNX1	0.222333333333333
ELF5	-1.91475
PARP3	-1.15725
RBM8A	-0.641875
LINGO4	-0.0295
ITGA9	0.4425
ZFR	0.4795
ACSL6	-0.26075
FLJ20699	1.6132
DAOA	-0.48425
FABP4	1.821
KCNB1	0.49525
CANX	0.9264
SLC25A28	-0.131
ADIPOR2	0.01
ECHDC2	2.90825
SMA4	-1.251
FRZB	5.191875
PABPC1	-1.51083333333333
DMRTB1	-0.519714285714286
APOBEC3G	1.75925
CATSPER2	-0.747833333333333
CUEDC1	1.6895
STARD9	-0.586375
CLDN8	0.900571428571428
LOC23117	-1.08531818181818
E2F6	-0.979666666666667
TMEM126B	0.536166666666667
DPY19L4	0.36025
GIMAP5	4.06116666666667
NDUFA9	0.252333333333333
FAM77C	-2.38
CTPS2	-0.3215
LOC51035	0.605125
WDSOF1	-1.55575
EGLN3	5.182
PITX3	1.386
OR52E8	0.39
GRM4	-0.1235
KLK1	-2.53483333333333
GPM6B	-4.2955
RRAGD	2.53033333333333
PAGE5	-3.0865
UCHL5	-1.49683333333333
ULK3	-0.969333333333333
AIM2	1.61383333333333
PNO1	-0.474833333333333
OR2F2	1.1705
GNAT2	-0.357
SIX1	-2.407
ST13	1.73308333333333
ZBTB44	1.110625
TIMP2	-1.0425
ZMAT4	1.58025
GTF2IRD1	-1.277
ZNF19	1.38033333333333
ZNF714	-1.4915
RSC1A1	0.18825
C9orf80	-0.48075
PSMA8	-0.101333333333333
TMEM141	0.95425
COX4I1	0.287642857142857
CTAGE1	1.07483333333333
DTWD1	-0.986
HSD11B1	-0.24925
KRT6B	-1.835875
ARID4B	0.370375
LHFPL3	0.816
WWP2	0.1855
ZNF326	-1.068
RGPD1	-0.5755
CTSH	1.2745
FASTKD1	-0.884625
PAF1	0.0839
TTC9C	0.3025
IFT57	2.2813
PRSS36	-0.6385
IL20RB	-1.4625
ZNF592	-0.356166666666667
DCTD	-0.5417
CFP	2.522
MFNG	-0.09975
JMJD2B	0.097
ALDH3B1	-0.08075
THSD4	-1.38733333333333
KCNJ5	2.50166666666667
LMNA	-0.608666666666667
TBCD	-0.953
ZNF250	0.706833333333333
CASQ2	3.22566666666667
PEG10	-2.47891666666667
PRAME	-4.74973333333333
NP	0.464875
TRIM59	-0.0801666666666666
ZNF12	0.610875
XTP3TPA	0.07925
SIGLEC7	0.4628
PANK4	-0.908
FAM70A	-2.11733333333333
SNED1	-1.6045
HIP1	0.7263
RAET1E	-1.07333333333333
AMAC1L2	-1.3125
AHNAK2	2.20875
TOE1	-1.00116666666667
RECQL4	-2.4615
SPRYD3	0.7335
DPAGT1	-0.262
MAGED2	0.5707
ANKRD55	-0.6525
TRPS1	0.225583333333333
DOK7	-2.6225
TFPI2	-1.93225
GTF2H3	-1.01816666666667
CYP4F11	-2.2335
LHX2	-4.75233333333333
ATG16L1	0.581666666666667
ASB12	0.14
C1orf116	-1.684625
NF2	-0.16285
POM121	-0.4737
PHYHD1	-1.1452
TXNDC17	-0.0316666666666667
DKFZp779O175	-0.5695
NUP62	-0.668428571428571
MYO18B	-1.63833333333333
PRAMEF1	0.406
TCBA1	-0.7095
TMEM168	0.99825
FJX1	-0.425166666666667
CLCF1	0.53475
SEPN1	-0.206375
IGSF2	0.61875
NUDCD1	-0.638333333333333
TFF3	-0.0633333333333334
NDFIP1	0.770428571428572
CHCHD4	-0.9715
TNR	1.282
