Hybridization REF	TCGA-BP-4162-01A-01R-1188-07
CCDC9	-0.104
USP3	-0.4322
DCLRE1C	-0.5484
FAM55C	0.46725
FRMD4B	2.814
CYP2R1	-1.2905
RFPL1	-0.6006
XPO5	-1.9015
ARL6IP2	-0.6555
OSBPL5	-0.06775
MMP9	2.03509090909091
KIAA0802	-0.010375
DHRS2	-3.1695
SGEF	-1.887
TXNDC10	-0.8628
EXOC6	-0.6695
RPS27	0.965166666666667
PNCK	0.521666666666667
FSTL1	-0.13775
AACS	-1.087
SLMAP	-0.488
SAMD4A	1.2113
ABRA	0.62025
SMARCD3	0.42775
PKNOX2	-2.37866666666667
A4GNT	0.4505
C9orf39	0.3905
RALYL	0.41325
MGC33556	-2.2595
C10orf25	-0.357
BBOX1	8.5755
NHEDC1	0.40775
XDH	-1.42075
GCSH	-0.317
EDN1	4.25566666666667
MTERF	-0.76675
CLK4	0.568625
ZNF799	0.3555
KCNG1	-1.60075
CXCR4	2.54633333333333
PTPRR	1.704
IRAK1	-0.91375
LOC401397	0.01825
TMSB10	1.89685714285714
CXCL3	-1.8314
TMC4	-1.7975
OR7A10	0.4235
STYK1	-1.64375
CHRNA10	-1.13075
CCNI	0.53175
EP300	0.329928571428571
LOC165186	0.356166666666667
HIC2	-2.35425
SDR-O	0.157
OR2W1	1.493
KCNA6	0.0805
TRIM74	-1.0715
REEP6	-1.98525
ATP5G2	0.17075
ERG	1.972625
TMEM42	0.12125
PARN	-0.228666666666667
SOD2	1.9225625
DIRAS1	-0.0711666666666667
PNPT1	-1.52025
JOSD3	-0.891
hCG_40738	-1.4665
PDE1C	-1.3955
SEMA4D	1.151125
AGPAT1	0.125333333333333
NOSTRIN	2.170875
MAP3K3	-0.546
MAX	1.26257142857143
CAPS	-0.9705
SERPINA12	0.775
OSBPL8	0.534875
RICS	0.164
NR4A2	2.3585
PPCS	1.05183333333333
LONP1	-1.5555
SCYL3	0.03075
HERC2P2	-2.58183333333333
FIBCD1	-0.9435
C15orf41	-0.79025
DMC1	-1.283
C20orf27	-1.04925
RPS6KA5	-0.00890000000000001
FAHD1	1.74983333333333
SLC12A4	0.518
BRCA1	-2.12183333333333
GBL	-0.0985
SLK	-0.2805
NUDT9P1	0.0275
NOXO1	-1.017
USP52	-0.76775
BAZ1B	-1.297375
SLCO2B1	4.509
BBS12	2.4755
LRGUK	-0.0655
TERF2IP	0.621
COL1A1	-0.299
KIAA0090	0.142875
GRK5	0.646333333333333
AP1S2	0.3055
TMEM52	-0.285666666666667
CA11	-0.32625
OR4A15	0.689
ACBD3	-9.99999999999973e-05
SPAG11B	0.45
PRDM2	0.2097
FOXP3	0.2575
SMYD3	-1.331
LOC389199	2.307
LGI2	-0.655
NAPE-PLD	0.6844
ANKRD6	1.257
WDR45	0.885833333333333
SHROOM1	-0.69875
PSCD3	-0.4525
PYY	0.5695
KCNC1	-1.419
ARHGEF9	0.6022
OR8J1	1.2585
GPR55	0.0475
NS3BP	-2.773
C10orf22	0.268
NAT8L	-3.12325
DUSP4	0.6535
FOXM1	-2.56416666666667
GRAMD2	0.082
ZBTB48	0.144333333333333
BUD31	0.0915
PABPC5	0.2785
CCDC41	-1.48075
FBXO11	-0.324416666666667
C6orf148	-0.0555
RFXAP	-0.8455
C6orf15	0.556166666666667
CDK8	-0.675833333333333
C6orf70	0.4595
TESSP2	0.2685
ALG2	1.03825
PPP1R3D	0.268
TPM3	0.136666666666667
SYT13	3.19325
EPB42	0.292333333333333
CETN3	0.20475
PRY	0.3165
NTHL1	-0.5245
POLR2B	-0.3695
RPS28	0.397583333333333
P2RX3	0.43875
LYZL4	-0.2365
WBP4	0.2052
PMM1	1.4805
C11orf79	0.27075
CBLL1	0.23975
IL1F10	1.2815
VAX2	-0.1495
SETDB1	-0.690833333333333
LRAP	1.8005
GCLM	0.00249999999999998
CPEB3	2.08475
PPM1A	0.828875
INTS1	-0.7195
CAMTA1	1.4405
SAMSN1	0.07275
LOC158830	-0.813666666666667
GMPPA	0.087375
AIPL1	-0.238333333333333
IL24	0.233181818181818
BDKRB1	-1.88683333333333
MLF1	0.8809
TAF12	-0.44475
ID1	-0.24
THADA	-0.106375
PIK3CB	0.2695
OR4N5	1.0225
TBC1D17	0.0635
COX8A	-0.05025
CDCA4	-1.2795
C2orf44	-1.0485
ZNF534	-1.03525
IMMP1L	0.24825
NIPSNAP3B	-0.272875
FTMT	0.78375
PWP2	-1.146
MMP15	-1.0865
DNAH11	3.679
MTMR14	-0.27125
DNAL4	0.091
IPP	-0.69275
TMEM59	1.576
C1orf157	0.3965
RGS4	-1.23733333333333
DDX18	0.135333333333333
SNX6	0.59425
ZNHIT2	0.976
NCDN	-1.05133333333333
FLJ33534	-0.06775
RAG1	-0.57675
OR4D10	0.7615
PTPN5	0.285333333333333
POMT1	-0.02475
LRRC8A	0.2799
CYP1A1	-0.735
CAPN1	-0.971
DDHD2	0.02425
GRIK2	-0.2185
GNRHR	0.338
PPBP	4.35625
HTR3A	-0.366
SLITRK4	3.81625
ANKRD49	0.049
BTF3	0.0517
SARS	0.04975
C13orf18	0.678166666666667
CACNB1	-0.634928571428571
QKI	0.996545454545455
SETMAR	-0.45825
MAN2B1	0.9155
EML3	-1.24675
ACADL	6.21216666666667
OFD1	-0.55525
DEFB114	-0.337
CGA	-3.5332
PEX16	0.255
LRRC10	-0.444
GNG12	0.4685
C1orf152	0.304833333333333
CHRM1	0.6885
CD53	2.276125
DBH	-0.0475
TFAP2B	-3.03475
HIST1H2BJ	-0.436666666666667
FAM46D	0.816
TMEM11	-0.4365
C3orf32	-2.7215
PCCB	-1.254
IPO13	-0.039125
C6orf105	-1.23375
COMMD5	0.88725
SUV420H1	-0.4906
LTBR	0.463
ARHGAP15	0.281625
HDHD2	-0.12125
TDRKH	-0.452333333333333
LOC401052	-0.4585
PSG4	-1.469
GNB4	0.1949
SPATA4	3.26275
SLC9A3	0.3145
OSBP	0.6365
NBPF3	-1.36566666666667
DOCK11	0.394
SLC39A5	2.0695
PRR5	1.0043
C10orf63	2.889125
SMTNL2	4.9415
ADRA1A	0.42025
ASAH1	2.292
DOM3Z	-0.2752
GIPR	1.16283333333333
AHI1	-1.24558333333333
NADSYN1	0.117333333333333
RGS14	1.6984
IL18BP	2.8786
RTN4RL1	-1.1025
ARMC6	-0.50025
PSMD5	-0.519833333333333
HK3	1.2693
OR4S1	1.1525
RSU1	0.7941
MAD2L1	-3.443
EIF4A3	-0.93475
DLEC1	-0.695
E4F1	-0.8115
CHMP2B	0.5704
CAMSAP1	-0.3705
RPS21	-0.661
ARID5A	0.90425
UBE2N	0.4374
IGSF8	-0.0275
MAGEB6	-1.4725
ACAD11	3.2391
MGC4172	-1.408
LMO4	1.15725
KLKB1	1.56875
HP	-0.81
HDAC3	0.26925
SCHIP1	1.478
CLCA1	0.1295
OLFML2A	2.229875
C1orf112	-2.3925
KIF19	0.875083333333333
HAPLN4	0.2326
CXCR7	3.38283333333333
GOT2	-0.3682
RAB38	-0.621625
DCX	-0.7025
PPM1H	-2.23108333333333
NFYC	1.02108333333333
KIN	-0.173
ZNF228	-0.06575
PLSCR4	3.152
HIG2	1.8375
FAM79B	1.515
C21orf86	-0.8898
KCNK10	-0.66575
ZNF738	-1.564
FSTL5	-0.995
OR6A2	0.7145
OTOA	1.94066666666667
EXOC1	0.225
AHRR	-2.87875
PDAP1	-0.774833333333333
C19orf6	-0.720375
ZAN	0.43
LY6G6E	-0.131
EIF4E2	-0.1935
C20orf198	-0.869
ZNF324	-0.037
CYP3A5	3.83383333333333
ENTPD7	0.145833333333333
MBOAT5	0.390833333333333
GJB5	-1.96075
TTC13	-0.7365
S100Z	-1.22666666666667
KIAA0664	-0.699666666666667
PDGFRB	1.74558333333333
IL17D	-2.21225
OR56B4	0.735
RDX	-0.750166666666667
SLC34A3	2.129
IL28B	0.0465
JUND	1.82425
CHRNB1	0.09775
CAMK2B	-0.73275
FETUB	-1.0305
CXorf23	1.231875
MRTO4	-1.02625
TTC3	-1.069
NDUFB8	0.5415
EDG2	-2.171
SEMA3G	0.46475
IL23A	-1.819
GRHL1	-1.0961
LOC441054	1.075
WDR65	2.13771428571429
PSTK	-1.05925
STOML3	0.3032
R3HDM2	-0.1577
C5	-2.5525
SLC2A10	-0.452166666666667
C3orf22	0.80975
PAQR3	-0.923692307692308
ANKRD26	-1.60925
HCRTR1	1.203
LOC399947	-0.107666666666667
PSD2	-0.234
TIGD2	-0.55
SCRN1	-2.712875
COQ10A	-0.54525
DDI2	0.1015
METTL7B	2.932
UCN2	0.9815
FAM92A3	-1.15825
WDR16	1.0895
ZNF511	1.07983333333333
ZMYM5	-0.208125
POLR3G	-2.5525
ZNF586	0.80725
C1orf49	0.6165
TANK	0.0841666666666667
RCAN1	1.47016666666667
PELI3	0.6725
LIMD2	0.716083333333333
TMEM189	-0.5255
NTN4	0.460125
LOC151300	-0.5405
CLEC2A	-1.7355
GPR135	0.233375
DPYSL4	-2.9063
JAK2	0.780833333333333
TSHZ1	1.1455
TM9SF4	-0.371875
ZNF264	-0.000333333333333334
SIRPG	3.868875
BICD1	1.5315
HERC6	1.20133333333333
METTL5	-0.4355
CASP1	2.96175
PRRT1	-0.3065
PLA2G4C	3.01983333333333
ICA1L	-0.268428571428571
TPTE2	-0.102
OTUD7A	2.00466666666667
AQP11	-0.435
APOA2	-2.9173
KALRN	0.4375
SECTM1	1.65933333333333
IFNAR1	0.78275
TALDO1	-0.388875
RAB11FIP4	-1.17566666666667
EIF5A	-0.5775
FAM49A	3.68325
NEGR1	0.4705
YTHDC2	0.326125
EHD2	1.207625
NCF1	3.5247
SCRT2	2.098
HOXA5	1.3865
NUP133	-0.95975
FGF12	-0.060625
SLMO2	-0.332
SNTA1	1.093
CACNG2	0.622875
GCM1	0.372125
ELF1	1.034
TLR5	2.7305
TCFL5	-1.15091666666667
RBMY2FP	-1.0945
LOC100125556	0.25175
FAM129B	0.58425
MAP3K7IP1	-0.703
NCK2	0.4735
OXA1L	-0.30975
FMO9P	0.448
ZSCAN12	-0.566
PSMD12	-0.194833333333333
HSCB	-0.0585
CLDN10	2.51875
MGC13053	-0.468
HPCAL4	-0.802833333333333
ASZ1	-1.125
MEX3D	0.840583333333333
NFAT5	-0.5495
CSPG4LYP1	0.120333333333333
FBXO3	1.0114
DVL1	-1.3925
CMKLR1	3.60983333333333
TYMS	-1.163875
PEF1	0.97125
ZNF750	-2.14333333333333
MCM5	-0.4079
MEGF11	1.458
KCNK7	0.582
PTP4A3	0.5325
C1QTNF2	-1.34866666666667
OR6S1	-0.0585
FAM122B	-1.1265
ZNF551	-0.995625
HBQ1	-0.428
GEMIN6	0.275
ARSK	1.29825
RBP7	5.01566666666667
CPNE9	0.8255
DSC1	1.403
LOC730112	-0.74425
MAP2K4	-0.028375
HS3ST5	-1.0595
EPB41L3	0.905
TEKT2	1.70075
CDKN2B	-0.258666666666667
ZNF480	-0.8725
MAP3K6	-0.1894
MAP6	0.596
HN1	-0.5189
OR2L13	0.0434
SLC16A11	0.63225
FAM96A	0.0265
APOL1	2.55825
C5orf32	2.2585
RTP1	-0.4075
RNF175	0.123
ZBTB41	0.2455
AHCTF1	-1.0577
SAE2	0.0805999999999999
ITGA2	-0.357666666666667
MME	1.874
CCDC14	-1.72725
MAST4	1.98485714285714
KRT33B	-1.1105
KCTD2	0.416666666666667
WDR26	-0.575416666666667
MFI2	-1.32825
NR4A3	2.3465
ARSA	1.555
UNKL	-0.403666666666667
SULT6B1	0.42
CCNA2	-2.55583333333333
SOX15	0.1045
PPAPDC1B	-0.470416666666667
C19orf44	0.4985
MCAT	1.45191666666667
ARID1B	-0.311125
OR52N1	-0.1185
C12orf48	-2.48675
MAGI1	-0.241
NIPA2	-0.95925
GBX2	-1.2315
RSHL3	-0.419
RAVER1	1.335
C15orf17	-0.67675
SLC30A2	0.596125
ZNF518	-0.20675
PCYT1B	-1.20875
C10orf114	1.3545
EIF3H	-0.351
SLC25A39	-1.30983333333333
KIF1B	0.184125
AMOTL2	0.05575
C6orf120	0.634571428571429
PSRC1	-2.0265
PLA2G10	-1.010625
KIF5C	0.123125
MRPL37	-0.398
C17orf62	0.260333333333333
C9orf135	-1.4598
DUSP10	0.8583
CLCNKB	0.8305
PSMA5	-0.3445
C8orf53	-0.08825
AMPD3	0.283333333333333
PIAS1	0.35875
ADCYAP1R1	0.559
GYLTL1B	-0.2245
CDH20	-0.329833333333333
FBXO7	0.56425
TMEM134	0.9755
FLJ14213	3.169
ZNF3	-0.2605
LRRFIP1	0.816916666666666
CNOT2	0.38525
ABI3	4.123
ALDH5A1	-0.350916666666667
HNT	-0.5275
SERPINA4	-1.589
TK2	0.486083333333333
STMN1	-2.56133333333333
GUCA2A	0.427666666666667
GALNT10	-0.358357142857143
DPP6	-0.29
C9orf93	-0.68775
PRELID2	1.336875
STK39	-0.098625
SFTPA1	-1.2315
CKS2	-1.37266666666667
RHO	-0.004625
C20orf135	0.2495
XKR3	-2.1955
CR1	0.5795
RPS6KA2	0.384214285714286
C20orf112	0.30125
MRPL22	0.92
C4orf23	-0.500166666666667
GADD45B	2.31525
KLHDC1	1.233
C2orf48	-1.5825
ZNF287	-0.0145
DAAM2	-0.719
DPPA2	-2.89416666666667
TCTN3	0.755833333333333
DNAJB11	0.230625
FPR1	4.72675
DEFB4	0.204
PTCD2	-0.8099
SMOC2	3.117
CABP7	2.2455
SERPINB11	0.3995
MAGEF1	-1.04125
NDE1	-1.21016666666667
ITGA10	0.187
FSHB	-0.067
ANXA2	0.417
HORMAD2	0.44825
HLCS	-0.81675
MCF2L	1.42325
FH	-0.8085
TBC1D24	-0.77275
KIAA1505	2.26575
LGALS2	5.24375
CNBD1	-0.284
SYNPO2L	-0.679
PTPN23	-0.536928571428571
C1orf183	0.724666666666667
MAGEA8	-2.32825
DGCR8	-1.672125
GSR	-0.37925
PAQR7	0.801
ZNF676	-2.21025
CACNA1C	-0.0322
SP7	0.327
PDCD6	0.04325
NRN1L	-0.7365
BRI3BP	-0.722583333333333
KIAA1183	0.571
ASB4	0.10025
CCL23	3.2058
OBSL1	-0.61425
SLC12A7	2.09083333333333
KIAA0240	1.20125
CD1B	-2.67883333333333
FCGR2A	3.066
MDC1	-1.974
HTR1A	0.6265
OCEL1	0.5705
ATP11B	-0.3118125
FBXO34	0.32
PCDH12	4.45483333333333
RPE	-0.19625
C17orf74	0.0125
CSDC2	1.50516666666667
PET112L	0.53675
TMBIM1	1.0675
P2RXL1	0.177
TCHP	-1.04175
TRMT1	-0.949833333333333
F2RL2	-2.18875
LRRC32	3.63816666666667
IMPG2	0.3185
BGLAP	0.00749999999999999
LOC493869	-0.555416666666667
MRAS	1.17225
SLC35F5	1.646
CBWD1	-0.8065
AXL	-0.583625
ATP2C2	-1.91275
TELO2	-1.4745
PNPLA3	-2.76675
PCDHB14	1.31575
CD276	0.296
KRT80	-1.98725
DUSP28	-0.294
CSNK1E	-1.13966666666667
SRP14	0.656
KCNQ4	0.064
KRT72	0.2795
CCDC117	0.169
C6orf89	-0.0981666666666667
TUBB2B	-1.99683333333333
RTN4IP1	-0.264
CR1L	-1.16583333333333
CEND1	0.97675
C12orf41	-0.592166666666667
RNF31	-0.25975
UBN1	-1.07816666666667
C17orf32	0.28975
SLC5A7	0.93075
GPR92	2.25416666666667
ESAM	3.7457
CTNNA1	0.3335
HRBL	-0.2921
CBX4	-1.0675
TMEM182	0.3245
SH3TC2	-0.969833333333333
IL10	2.043
PXMP4	0.104
RNF167	-0.2113
PAK7	-0.5525
ETV3	0.288
ATPIF1	0.0085
LOC554207	-1.8835
OR8H1	0.36275
WDFY3	1.2455
DPM1	-1.182
GPSM1	-0.1185
WDR92	-0.7161
LRP1	1.10183333333333
ANKH	-0.324
THUMPD3	-1.4085
POLR1B	-1.05
OLFM4	0.0672
RAD9B	0.6235
TSPY2	-2.7065
PAX6	-1.90983333333333
SCG2	-2.971375
SLC17A6	0.48
FMO3	3.176625
PADI4	0.567625
TUBB4	-0.8468
NLK	-0.42875
POU4F3	0.2355
SDF4	-0.3805
ITGBL1	-0.487333333333333
NETO1	-1.375875
TAP2	0.783125
ABBA-1	0.1245
GNAI1	1.4185
VPS4B	0.4545
NOPE	-2.0574
GALNT6	0.508
SESN1	0.59525
GBE1	-0.204444444444444
CLASP1	0.71375
RASGEF1B	2.967625
ACOT11	1.08942857142857
AFAP1	0.1265
OR2H2	0.885
DPY19L2P1	0.033
DZIP1	-0.88
SEC22C	-0.68875
GPR161	-1.261
RNF146	0.669
WDR74	-0.5425
GALP	-0.041
PURA	2.395
DNPEP	0.748166666666667
RP11-78J21.1	-2.2145
ERBB2	0.1405
FANCM	-1.38066666666667
NEO1	0.744
DDX3Y	-3.9804
RPS3A	1.759375
MXRA7	1.00678571428571
LGALS3	1.85966666666667
GLT8D1	-0.67725
CFL2	0.0585
UPB1	4.1425
NAP1L5	0.25875
CLDN14	1.83
DHX38	-0.88775
BTBD1	-0.433
TARS2	-0.466
ABCF1	-0.8815
FCF1	-0.876166666666666
LRRC49	0.46475
GUCY1B2	-1.448
C1orf177	0.221833333333333
SMARCA4	-1.74314285714286
LRP8	-3.44483333333333
TAGLN3	-0.86125
MRPL14	-0.073
TTRAP	0.5935
ZDHHC20	-0.08125
NFE2L3	-0.17925
KIAA1377	0.791375
PALMD	2.3489
TMEM43	-0.18225
TTL	-0.489625
STAT5B	-1.063
SSB	-1.3825
OR10H5	0.3
SLC22A13	2.5025
AKAP3	-0.774
TIMM23	0.085
OAS2	1.98408333333333
KIAA0423	0.74525
TRIM11	-0.500166666666667
GLIS3	2.52
TMEM50B	0.965
ARHGEF4	-2.065875
DEGS1	0.516272727272727
TBL1XR1	0.67
G6PD	-1.4365
SP140	1.11
MUC17	0.275142857142857
NUDC	-0.7669
DNAJC5B	5.09933333333333
SCARA3	-1.37566666666667
CPA3	7.082
BCAT2	-0.105625
MFN1	-0.7392
NRG3	1.379
SNX11	1.7615
PLEKHH1	-1.08666666666667
GPR177	-0.642833333333333
HCFC2	0.592
TCAP	-0.4625
MOCOS	-4.8345
C14orf93	-0.26625
PRDM10	-0.801166666666667
SLC16A4	3.88791666666667
SRGAP1	-0.765833333333333
VIP	0.84525
DUSP27	0.00633333333333333
LILRA1	2.3843
MC2R	0.911
MGC24103	-0.69975
MBTD1	-2.9265
FUT11	0.828666666666667
USP33	0.5683
C15orf39	-0.31625
MAP3K12	0.266125
PAAF1	-0.383833333333333
BARHL1	0.5565
FLJ16165	0.0875
PIWIL2	-2.93825
SYNE1	1.091
CMTM4	-0.498125
TSPYL1	0.8984
GUF1	-1.38833333333333
TMEM157	2.281
WDR44	-0.09275
HIST1H3C	-0.359
DKFZp666G057	-0.5745
RNPEP	-0.303
GAS2L2	-0.0725
ADH4	-4.2245
GRPR	-0.6665
FBXL17	2.53775
ZBTB10	0.559166666666667
Gcom1	0.608222222222222
HTRA1	1.083
ZNF585A	0.1465
SLC26A2	0.182714285714286
OTOP3	0.35
WISP1	1.22966666666667
ATP2B4	-0.351833333333333
FLJ10769	0.3005
CRAMP1L	-1.258125
CHST12	0.25775
RAB22A	-0.294416666666667
TARDBP	-1.05928571428571
STAU1	-0.32025
CRB3	2.63566666666667
MIG7	-2.4095
CHMP1A	1.2525
ZNF160	-0.440625
B3GALT6	-0.698875
BARX1	-0.488833333333333
C6orf167	-2.1276875
NXNL1	0.7545
DHX29	0.208125
HADHB	0.623
PLXNB2	0.22875
ILDR1	-1.42675
SLC15A3	3.75725
GAS2	-3.2595
C20orf69	0.20625
NUMB	0.95575
TNIP1	2.234625
MESP1	-0.137666666666667
PSKH1	0.21725
NSFL1C	0.21675
RHOG	0.856
HEY1	-1.87533333333333
KNG1	-1.620125
ITGAX	2.7051
LIN9	-0.814
CANT1	-0.406375
XRN1	0.250071428571429
CCDC96	1.3916
HEATR6	-1.58783333333333
GNG7	0.3245
RUNX2	0.384875
SOX1	1.06733333333333
FCRL5	0.0337
ZNF99	-0.709
FAM9A	0.695
SNX22	0.8665
MBNL3	-0.51
ODC1	-0.0522
ADORA2B	-2.328
NR2F6	-0.6445
ZFYVE16	-0.709111111111111
SYNJ2BP	1.0855
POLE	-1.36225
E2F2	-1.3125
THRA	0.9275
PTGES2	-0.871333333333333
HIP1R	0.670666666666667
TMUB1	-0.2225
ENO3	-1.78
RSPH10B	-0.5265
CXorf39	0.103
IRGC	0.17075
GPR109B	1.36775
FLJ13305	-0.033
LCE3A	-0.334
TNFRSF18	-1.04983333333333
DET1	-0.4595
TRPM3	1.79808333333333
C16orf79	-1.632
FECH	0.204333333333333
RAP2A	1.32783333333333
CRIP1	1.73433333333333
AZIN1	-0.555875
SLC7A7	5.96375
IL10RA	2.2684
TMEM64	-0.451
CDC42EP4	0.1227
C16orf58	0.7925
ARG2	-0.468
POU5F1P4	-3.04125
FAM62B	0.346875
DNAH8	-2.2093
ASH2L	-0.109
TSLP	-2.228
CNTNAP5	2.42533333333333
TMEM16C	1.1815
IFNA14	0.3295
SLC1A3	2.411125
CABYR	-1.2315
BCL7B	0.5031
NUDT13	-0.274
C13orf28	0.31125
C1orf53	-0.9985
ARL6IP4	1.5408
RPL35A	-0.182
EMR3	1.5025
RAB40C	0.605083333333333
SLC41A1	-0.261666666666667
LRCH1	0.733
LY6G5B	0.284
FAM124A	0.511285714285714
MGC10981	-3.31033333333333
CLIP3	-0.2505
MAP4K2	-1.05983333333333
CHIC1	0.985
SULF1	0.344
C20orf30	0.0936428571428571
PRDM5	-0.92575
ELOVL1	-0.303
C11orf48	-1.08675
SLC39A10	0.05
KCNV1	2.6045
ACP1	-0.272166666666667
ZMYM2	-0.49475
B3GNT6	0.506333333333333
C9orf69	0.04025
C2orf15	-0.67825
C20orf166	0.321
HSP90AA6P	-1.4115
EDG7	-1.132
NEURL	-1.377125
LPL	1.54533333333333
CLEC2D	0.506857142857143
GRRP1	2.42633333333333
CD8B	-0.4254
HIST1H3D	-1.3925
SLC6A12	4.026625
FAM27L	-0.027
CD84	3.16
RASA1	-0.2835
PHKG1	-0.027
MAGEA11	-1.5
IMPA1	0.0667
NPM3	-1.79875
RARRES1	3.8925
SH3BP1	0.736125
B3GNTL1	-0.482
ARPC5L	-1.071
KLHL26	-0.51725
SIM2	-2.7475
GJC1	1.2505
C20orf194	0.906
EXO1	-2.976
SLC2A2	3.87316666666667
LOC285074	-0.02575
LRG1	-1.42775
KIRREL	-0.171
PIK3R1	1.438
C4orf34	-0.287
MAF	2.00466666666667
ADCY4	4.4885
ZMIZ2	0.1612
SLC46A3	2.30683333333333
STAMBP	0.605166666666667
CCDC16	0.805
MS4A12	0.14
TCF20	-1.27175
LRRC46	0.14725
C20orf152	0.525
MRPS6	0.101125
ABCB11	-0.0995
KCNC2	-0.0418333333333333
CDH19	-2.41416666666667
C9orf123	0.542
SSH3	-0.64875
LDLRAD1	-3.344
CCBE1	-0.943
ZNF135	0.4805
TAAR1	0.565
WFDC12	-0.041
CCDC42	1.05766666666667
FLJ12529	-1.09325
PER1	1.372
TIMM50	-0.0103333333333333
SMARCAD1	-0.600333333333333
FAM26C	0.569
TP53TG3	-1.685
SH3RF1	0.9244
LMCD1	1.40525
GPR63	0.4185
FLJ21986	-1.48325
AIFM3	-0.648
MICAL1	-0.183666666666667
BLZF1	0.310833333333333
IQCA	4.2245
PCDHGC3	0.4105
SAC	0.00275
BCL6B	2.86
DDO	3.34425
MARCO	4.7705
DCHS1	1.42616666666667
C1orf170	-0.619333333333333
CD200R1	2.88966666666667
C22orf15	0.029
SEPT11	0.686
ADNP	-0.8635
UST	-1.1443
C13orf34	-1.81516666666667
RFFL	0.616285714285714
APBA3	0.647
C2orf60	-0.245
CUTL1	0.0485
PMS1	-0.983625
ZNF689	0.471
EIF3E	-0.542333333333333
IL9	-0.479
RPL31	0.0425
LY9	1.40016666666667
ATP2B3	0.471
KDELR2	0.0310833333333334
TFCP2	-0.267875
NLRP12	-0.04225
FLJ45422	-0.52375
TLE4	-1.015
ZNF570	0.459
FLJ43806	0.066
TLK2	-0.771
CIR	1.239
MARS2	0.1675
COL24A1	-1.642
SDF2L1	-1.021
HIBADH	1.37966666666667
IGFBP3	0.838071428571429
C12orf23	1.073125
PSPC1	-0.90675
C20orf43	0.29675
TRAV20	0.1085
ARHGAP24	3.3735
KIAA1975	-1.965125
C1QA	5.1011
DNTT	-3.66733333333333
C10orf6	-0.569583333333333
C11orf41	-2.311375
HNRPF	-0.11525
COL11A1	-2.40133333333333
UBAP2	-1.11183333333333
CDKN2AIPNL	-1.5495
C20orf174	4.80425
SPRED2	-0.16575
PLA2G12A	-0.283
ICEBERG	-1.85566666666667
SCN10A	0.268
C11orf65	0.78
GBP5	6.56675
PITPNC1	0.8035
POU3F3	2.2755
NCOA7	0.438875
LIN7C	0.3395
LOC348840	-2.1025
NKX2-2	-2.45925
ANKRD13D	-0.187625
LOC123688	-0.821
FUT2	-0.125333333333333
TAAR8	1.057
FZD4	1.21483333333333
PNMA3	2.03233333333333
OR4L1	0.29
WIT1	-2.48875
EXOC3L	3.1085
ATPBD4	0.06
KRBA1	0.99675
UBXD6	0.13375
HOXB7	-0.0971428571428571
C7orf23	1.476
UNQ338	1.80025
STAB2	0.606
CDC20B	-0.1365
IRF9	2.3315
CENTG1	0.971583333333333
TNPO2	-1.06675
MCPH1	0.485
BMS1P5	-1.72375
SLC26A7	0.45725
HIST1H3J	-0.35025
C9orf3	1.2291
LBH	2.578
MYO1D	-0.36725
PTDSS2	-0.279
NFU1	1.629
DEPDC4	-1.409
WNT7B	-0.5708
GLP2R	-0.0803333333333333
SETD4	-1.1754
DYNLT3	-0.5164
FKBP11	-1.258
SESTD1	0.0923333333333333
FLII	-0.47575
RPS16	0.1793
CHPF	0.0545
CSNK2A1	-0.254333333333333
SUMO1P1	-0.12
FKBP6	-0.7975
ZNF214	1.06116666666667
TWIST1	-0.9935
DDX56	-0.915
TRAM1L1	1.5792
EPO	-1.26616666666667
MRPS18B	0.04075
ZNF682	-1.64016666666667
RPL14	-0.693
MAFF	1.02575
LOC51136	-0.564375
LY96	2.21075
DDX20	-0.166
ABTB1	0.9575
ARL5A	1.4507
CCT6A	-1.452
HEPACAM	-0.997666666666667
EHHADH	2.86583333333333
RBAK	-0.5455
CGB1	1.51575
ITGB5	-0.8097
YIPF3	-0.2935
FKBP2	-0.55275
NR1D1	0.0991
TMEM110	-0.3225
NEK2	-3.55333333333333
PRAMEF8	-2.132
C20orf52	-0.280166666666667
PCDHGA3	-0.672
VWA3B	0.53825
NDUFA5	0.376
THAP9	-1.04875
FLVCR2	2.186
AP1S1	1.110625
SMAD6	-0.75275
SAV1	-0.05875
SAT1	2.08775
ZNF251	-0.611
ADAMTS7	0.9051
RPP38	0.11275
C1orf211	-1.32
YPEL2	1.60645
RBMS1	0.59575
ZNF445	-1.2686
NRXN2	2.60666666666667
PGBD4	-0.30175
UGT2B28	5.25575
WBSCR16	-0.905
NLRC3	1.10825
ASTL	0.61275
ST6GALNAC1	-2.885
ZADH2	-0.407375
MLLT4	-0.0444166666666667
ARL6	1.08516666666667
MEF2C	2.70025
CBFA2T3	-2.329
AFF3	0.219214285714286
COG7	0.200833333333333
MYB	-4.63583333333333
PLXNA3	0.3275
XRCC2	-2.51116666666667
MMS19	-1.452625
ST8SIA5	-0.743
CHPT1	0.0676666666666667
KIAA1712	-0.05525
OR6X1	-0.1585
ACTR3	0.204
UGCG	1.24933333333333
OR4P4	0.0165
ZAP70	-1.45675
LPP	0.651
ZNF485	-1.12975
PTPRCAP	2.455
IL12RB1	1.248
ATRX	-0.5069
CHST8	-1.679875
C14orf109	0.3895
ARV1	-0.0645
NMB	0.961
COX5A	-0.752833333333333
EIF6	-0.23275
MPPED2	-0.8985
