Hybridization REF	TCGA-B8-4148-01A-01R-1188-07
FLJ21986	-2.7255
AIFM3	0.052
MICAL1	-1.12116666666667
BLZF1	0.227833333333333
IQCA	2.35266666666667
PCDHGC3	0.279
SAC	0.18875
BCL6B	2.25083333333333
DDO	-0.7475
MARCO	2.399
DCHS1	1.0085
C1orf170	-1.76016666666667
CD200R1	1.53133333333333
C22orf15	0.067
SEPT11	0.972833333333333
ADNP	-0.41675
UST	3.4468
C13orf34	-2.044
RFFL	0.0964285714285714
APBA3	0.0915
C2orf60	0.225625
CUTL1	0.5716
PMS1	-0.46375
ZNF689	-0.6895
EIF3E	-0.280666666666667
IL9	-0.368
RPL31	0.482375
LY9	-0.224833333333333
ATP2B3	0.1865
KDELR2	-0.490583333333333
TFCP2	0.785
NLRP12	-0.398625
FLJ45422	-0.0155
TLE4	-0.1338
ZNF570	0.142
FLJ43806	-0.6725
TLK2	-0.428625
CIR	0.81825
MARS2	0.194
COL24A1	1.7455
SDF2L1	-0.055
HIBADH	2.564
IGFBP3	-0.449
C12orf23	1.828125
PSPC1	-1.04175
C20orf43	0.11075
TRAV20	-0.1345
ARHGAP24	4.242125
KIAA1975	-2.248625
C1QA	3.7231
DNTT	-3.578
C10orf6	-1.07458333333333
C11orf41	-2.92325
HNRPF	0.036375
COL11A1	-0.549666666666667
UBAP2	-0.619833333333333
CDKN2AIPNL	-1.389
C20orf174	2.865
SPRED2	1.01975
PLA2G12A	0.487
ICEBERG	-2.17575
SCN10A	0.709
C11orf65	0.9375
GBP5	3.25075
PITPNC1	-1.48166666666667
POU3F3	0.974
NCOA7	3.1875
LIN7C	0.8468
LOC348840	-1.207
NKX2-2	-3.0475
ANKRD13D	-0.965125
LOC123688	-0.06675
FUT2	0.67
TAAR8	0.6295
FZD4	0.30675
PNMA3	-1.27566666666667
OR4L1	0.3025
WIT1	-3.035
EXOC3L	1.836
ATPBD4	1.553
KRBA1	0.306
UBXD6	0.604
HOXB7	1.40478571428571
C7orf23	0.739
UNQ338	0.00749999999999999
STAB2	0.3665
CDC20B	-0.4935
IRF9	0.715
CENTG1	-0.422833333333333
TNPO2	-0.69675
MCPH1	1.58175
BMS1P5	-0.57075
SLC26A7	8.7955
HIST1H3J	-1.10925
C9orf3	1.5845
LBH	1.60925
MYO1D	1.09525
PTDSS2	0.36825
NFU1	1.29475
DEPDC4	-2.00025
WNT7B	-0.3781
GLP2R	-0.481666666666667
SETD4	-0.1617
DYNLT3	1.8106
FKBP11	-1.5225
SESTD1	1.0725
FLII	-0.3805
RPS16	-0.0376
CHPF	-0.417
CSNK2A1	-0.0261666666666667
SUMO1P1	-0.05275
FKBP6	-0.57
ZNF214	1.55533333333333
TWIST1	-1.82166666666667
DDX56	-0.754666666666667
TRAM1L1	0.5312
EPO	-3.46283333333333
MRPS18B	0.3195
ZNF682	-0.965333333333333
RPL14	0.171333333333333
MAFF	0.3975
LOC51136	-0.968625
LY96	-0.434
DDX20	-1.51625
ABTB1	1.2675
ARL5A	1.4191
CCT6A	-0.88725
HEPACAM	-1.61116666666667
EHHADH	1.63583333333333
RBAK	0.143666666666667
CGB1	0.13225
ITGB5	0.2737
YIPF3	0.57425
FKBP2	0.6485
NR1D1	-0.1486
TMEM110	-0.2375
NEK2	-5.43816666666667
PRAMEF8	-3.45825
C20orf52	-0.234833333333333
PCDHGA3	-1.8495
VWA3B	0.18875
NDUFA5	1.993875
THAP9	0.48125
FLVCR2	-0.890333333333333
AP1S1	-1.2715
SMAD6	-0.73025
SAV1	0.722375
SAT1	2.55325
ZNF251	-0.314625
ADAMTS7	-0.0331
RPP38	-0.06675
C1orf211	-2.885
YPEL2	1.54055
RBMS1	0.023
ZNF445	0.157333333333333
NRXN2	-0.391
PGBD4	0.405875
UGT2B28	0.12325
WBSCR16	0.2271
NLRC3	0.122875
ASTL	0.2145
ST6GALNAC1	-2.258
ZADH2	-0.177625
MLLT4	1.0285
ARL6	3.80366666666667
MEF2C	1.653
CBFA2T3	-2.7795
AFF3	-0.936153846153846
COG7	-0.305333333333333
MYB	-6.15483333333333
PLXNA3	-0.1715
XRCC2	-2.962
MMS19	-0.107375
ST8SIA5	2.21725
CHPT1	1.10566666666667
KIAA1712	0.299875
OR6X1	0.563
ACTR3	0.17325
UGCG	0.0213333333333333
OR4P4	0.837
ZAP70	-3.21875
LPP	1.164125
ZNF485	-1.4205
PTPRCAP	-0.7
IL12RB1	0.42
ATRX	0.6861
CHST8	-2.726875
C14orf109	0.0045
ARV1	0.18325
NMB	-0.792142857142857
COX5A	0.773333333333333
EIF6	-1.03875
MPPED2	3.24516666666667
SEMG1	-1.3995
CHRDL1	-2.437
TRAF3IP2	-0.77975
WNK2	-1.49571428571429
LILRA4	1.15033333333333
LAMA2	3.08875
PXT1	-1.0175
RLBP1	-4.32375
CD300C	-0.272
SLTM	0.1645
FLJ10404	-1.039375
APOBEC3D	-2.76016666666667
RENBP	1.7525
ATXN7L1	0.418875
NID1	0.586
TUBGCP3	-1.082
ITIH5	4.49905555555556
CCDC110	1.22
C8A	-3.16225
MGC87042	-1.622
HOXC13	-4.7325
TFDP2	-0.63775
HCP5	3.139375
POLI	0.5145
UCN	-2.44133333333333
ZNF764	0.243833333333333
C8orf45	-0.01225
FHL3	-1.22625
SPATA5L1	-0.5655
MMRN2	3.89933333333333
NDST1	0.452
COL20A1	0.00800000000000001
ZNF248	-0.2765
PELP1	-0.666166666666667
MBL2	-2.9905
RNF41	0.365375
C5orf24	0.222625
THOC5	-0.386625
SERINC3	0.216
RP11-151A6.2	1.27375
CDCP2	-1.58225
HIST1H2AA	-0.0735
C11orf75	0.354833333333333
FKBP7	-0.6055
DDOST	-1.38875
GPNMB	-2.13733333333333
TTF2	-1.994
KCNT1	-0.1775
SLC39A14	-0.365
NGRN	0.9053
GPR137B	1.02
MECP2	0.926
PSMA1	-0.08125
C16orf73	-5.72725
TMEM60	0.805333333333333
CSN3	0.167
NOS1	0.380166666666667
RAB7L1	0.0755
YBX2	-2.344
KIAA1166	1.029
FUBP3	-0.083
ABCG1	0.5605
ACACA	-0.979333333333333
ARL11	-0.7467
ATOH1	-0.243
ODF1	0.381833333333333
CREB3L3	-2.09383333333333
TMEM127	1.89357142857143
DSCAML1	2.30225
PLN	4.428
LYPLA1	0.920166666666667
PRDM9	-2.06533333333333
SASP	-0.2505
PLUNC	-0.0713333333333333
INTU	0.955
HISPPD1	-0.28575
LNPEP	0.179666666666667
YARS2	-0.270833333333333
APCDD1L	-2.5005
ZCCHC4	0.3611
FBXO22	0.3655
TTLL13	-0.0995
ZNF669	-0.422833333333333
PTGDR	0.97375
DDX27	-0.794
KIAA0409	0.169333333333333
GJB6	0.65875
ASB8	1.5545
PLP2	-0.748
MEPE	-0.2405
OR10J5	0.1945
KRT222P	0.3715
COQ7	0.967333333333333
C1orf101	-0.7
RERG	4.3843
CHMP5	1.592625
THAP11	-0.47675
ZNF43	0.535333333333333
ZRANB3	-1.11133333333333
KRT13	0.078375
MRPL19	0.194
RBBP9	0.25475
SPATA17	-0.835875
BXDC5	-0.473333333333333
PAFAH1B1	0.165
MAGEE1	0.12675
OSTF1	-0.19175
KIAA0323	-1.34075
TXNDC13	1.89833333333333
CNTN4	1.433
LCE1B	-0.526
UNQ501	0.918
ZNF154	0.5485
C3orf64	-0.17025
SYT5	-0.3858
PON1	-0.690833333333333
FLJ10357	-0.875
ATP4A	-2.511
GNPDA1	-0.270833333333333
MGAT1	0.672333333333333
C14orf121	-0.3695
SLC35B2	-0.66025
MIER3	0.229666666666667
CHEK1	-4.078625
ZNF8	-0.5695
TXNDC1	-1.24333333333333
CKB	0.5963
RTN3	0.670357142857143
FZD2	-2.02883333333333
PART1	4.602375
PSMB6	0.13275
PCDHB8	-1.4565
PHC3	0.3662
PPP1R8	-1.40433333333333
NOVA2	2.70183333333333
TNFRSF11B	-2.506125
GOLPH3	0.4555
UBLCP1	0.259
SUHW3	-1.3915
TTLL1	1.331
OPN4	0.836
OR13G1	-0.043
ZPBP2	0.6635
HSD17B11	0.435375
C9orf50	-0.2415
DHDDS	-0.131642857142857
CTSW	0.8513
NEFM	-2.4645
MRPL28	-0.36225
SYN1	0.507833333333333
PIGV	0.0785
ZIM2	-0.23725
APBB1	1.80366666666667
SND1	-0.40225
C1orf123	-0.460166666666667
CHD3	-0.9295
BHLHB8	0.197
RNASE2	-0.456166666666667
BCAP31	0.425625
SLC25A44	-0.501
CHD6	-0.1915
PIB5PA	1.83584615384615
SELS	0.685125
LOC541471	-0.9925
FAT2	0.3085
ZNF81	-0.1225
OR4C16	0.3745
FLJ10081	0.3644
LRRC4	3.151
CS	0.858666666666667
N4BP2	-0.89225
IGFBP7	4.21725
ZNF318	-0.411
NDNL2	0.986375
ZNF609	-0.00024999999999999
SIRT4	1.70475
EXOSC10	-1.45625
ECE2	-0.557636363636364
OVGP1	-1.2145
GTPBP3	-0.60675
PACS2	-0.5706
C19orf36	-0.615166666666667
ARL4C	-1.831
ATG4B	-0.1895
UBQLNL	0.255
RHOXF2B	-4.1485
PLEKHG2	-1.6175
GALR1	3.029
AQP4	-0.2685
HDAC7A	-0.838833333333333
DCUN1D3	0.0785
OR8A1	-0.065
CCRN4L	-0.836375
CBR4	0.0275
KIFC1	-3.9355
SLC7A14	-1.35716666666667
LHX5	-0.751
TRPC7	-0.275
LPXN	-1.86875
SERPINA1	-2.4735
RPS13	-0.5463
BPIL3	-0.2975
PRKAA1	-0.4825
FADS2	-1.0066
ENAH	-1.7983125
PRO1768	-0.4925
APBA2BP	0.51725
LIPH	3.99183333333333
C3orf33	0.833
RCC2	-2.45721428571429
ALDH1A2	-3.1652
RNF103	1.313
AHCY	-1.349125
ALG12	0.457
CCL17	1.3525
ZNF543	0.93
ESRRG	5.2781
CNGA1	2.81275
RDH5	-1.63816666666667
OTX1	-1.6695
PTGFR	-2.3478
CDR2	-0.120625
SELE	1.88725
NLGN2	-1.1844
EXOSC9	-0.981
ZNF566	0.380166666666667
KLRC2	-3.807
GPR12	0.674
KIAA0196	0.578
PDRG1	-0.59075
SSR3	-0.919071428571429
MSI1	0.2335
CST9	-0.8585
CC2D1A	-0.386625
PLAGL1	-0.7705
ZNF778	-0.596
RNF2	-0.823875
KLF6	2.029
THBD	1.51683333333333
tcag7.1314	2.059
NR5A1	-0.418833333333333
ABCD2	-0.35375
DNAJC7	-1.969
CLEC4C	-0.048
TM2D3	1.063125
CCDC4	-1.358
PLAC2	-2.14975
DCD	-0.258
FAAH	0.354
POLA1	-0.8705
TM7SF2	0.99225
FLJ39822	4.16216666666667
FLOT2	0.084875
MAP4K1	-1.17783333333333
SRP68	0.3125
C21orf74	-0.687
ARPC5	-0.727375
LOC126075	2.34625
HECW2	0.76525
ZDHHC4	1.09325
ANKRD42	1.5532
PDE9A	1.1915
ABCA8	3.85725
NDUFS2	0.30425
UBR5	-1.17125
BTBD16	-1.27375
LOC554174	1.2885
ZNF20	0.6215
KIAA1843	0.86
WDR17	0.572375
C15orf33	0.164
RNF113A	-0.6585
CAMKK1	-0.7159
CLCN2	-1.6915
ANXA6	-2.1295
LOC340069	0.469
EMID1	0.13375
DPM3	-0.936666666666667
ELA1	-0.0965
SLC25A13	-0.1007
KRT24	0.2115
SMPD1	1.17733333333333
TH	0.079
COL6A2	-0.622428571428571
ANKS1B	0.3245
GPR126	-1.685
ZC3H12A	-1.48983333333333
TMEM47	1.58
C2orf51	-0.2995
C1orf88	2.28933333333333
HSF2BP	-1.4155
AKAP10	0.78925
RPAP3	-0.6535
KLHDC8B	-0.174375
STOM	0.9442
MUPCDH	-0.0795
C10orf72	0.653
PLEKHA3	1.698
TCP11L1	-0.33575
CWF19L1	-0.086875
SPEF1	0.611153846153846
YSK4	-0.068
ELN	1.4758
SAMD8	0.814333333333333
MPI	-1.28916666666667
MEPCE	0.3195
ABCC3	0.8595
NANOGP1	-3.9315
KCNK17	-0.741625
HLA-DMB	4.48983333333333
RRAGA	0.97825
ANGEL1	-0.633
RBM32B	-0.149
CPN1	-2.844
MGC52282	-0.4835
HLA-A	2.09016666666667
OR9G4	0.312
EDNRB	3.138625
SCD	-1.71371428571429
C14orf80	-3.02516666666667
BAGE2	-0.4335
RABL4	1.63133333333333
RCVRN	-0.1295
SHANK1	-0.344
NLRP7	-3.977
CD226	0.35125
STAT3	-0.0565
SYNJ2	-1.9058
TPCN2	-0.863
WDR36	-0.377083333333333
MBD4	0.16625
ROBO1	-1.6669
ST3GAL6	-0.178
SLAMF8	2.88083333333333
ATN1	0.365166666666667
GPR141	-0.13825
KRT36	0.2
TPH1	0.984
DDX52	1.3785
ZSCAN29	-0.0728333333333333
TRPT1	0.522333333333333
DPEP3	0.539
DENND4A	1.0315
TSPAN16	-0.922
PTCHD2	-0.129
LOC145814	3.03575
CAP1	-0.487
EIF5A2	0.936
NT5DC3	-2.184125
SEPT9	-0.5065
SEZ6L2	-1.624125
EGFLAM	2.886
VPS11	0.879
NDUFB5	1.739
CIDEA	-0.7295
IER5L	-2.013
N6AMT1	1.721
FAM83C	-0.443
OXR1	1.00375
IRX1	-0.3105
DGKB	-0.885333333333333
GCN5L2	-2.22125
MIR16	1.5895
FBXW9	-1.096
WDR4	-3.4985
PDC	-0.5
VPS33B	-0.3595
HEXB	-0.0585
FLJ32214	0.244
TCEB3	-1.5175
CRLF1	-1.44825
ABI3BP	-1.0705
C8orf22	-4.22875
PYCR1	-2.198625
KIAA1706	1.10325
CDK5R2	0.788875
WAS	-0.0845
C12orf60	0.86675
CCBL2	-0.42325
MADD	-0.54825
C5orf34	-2.82525
WDR42A	0.464
KLF12	1.115
HSPA1A	0.349
ITM2C	-0.872833333333333
DAPK2	1.493
LOC442590	0.824
SUMF2	-0.020875
CENPA	-4.42946153846154
TMED5	0.7955
CDH6	0.6374
BRP44	0.9545
THG1L	-1.08725
GABRA2	-2.223
C14orf166	-0.9955
MYL1	-1.69883333333333
TNFSF18	0.1275
PAP2D	-1.201
PPIB	-0.33825
KLHL4	0.02775
SFN	-1.887
CCDC127	0.61125
FRAP1	-0.91275
GOLGA5	0.257
SDCCAG1	-0.469875
MGC21675	-0.427666666666667
C10orf95	-0.97575
KIAA1345	-0.850333333333333
C1orf163	-1.816
LACE1	1.04683333333333
OR10K2	-0.532
CENPN	-2.51512
TMED2	0.1975
UGT1A6	2.589
ANG	-3.17575
U2AF1	-2.53083333333333
CASC2	-0.0803333333333333
NMT2	-0.1455
OSGEPL1	0.5345
DFNB31	-0.9645
SLC6A20	1.56575
DKC1	-1.70125
FXYD4	3.7255
WDR64	0.25675
MGC5590	0.5275
CREBZF	-0.288666666666667
DAZ1	-1.16825
PRPSAP1	-0.2865
GCHFR	-1.08
TTC7A	-1.25125
LOC196993	0.37575
UBD	-0.294666666666667
S100A1	-0.53425
RPL6	0.610333333333333
DNAJB6	1.1123
NAGS	0.0876
C2orf58	0.425
KERA	0.5545
MT1X	-1.2181
UBE2B	1.3563
KEAP1	-0.113
MST1	-2.220625
OMA1	-0.4285
ABLIM2	0.33525
BCL2L13	0.733083333333333
JAZF1	1.52383333333333
TMEM63B	-0.1255
S100A8	1.0293
ARFIP2	-0.5445
UROS	0.32325
KHDRBS2	-1.6185
POLQ	-4.13125
SOAT1	-0.08575
SPAG4	-1.29
MRPS30	-0.449333333333333
LOC494141	-0.48475
OR2T11	0.116
ORAOV1	-1.0938
ZNF184	-0.4985
TCEB3B	0.908166666666667
ADAM21	-0.561
GDPD1	0.00625000000000001
SPINLW1	0.139
PRR14	-1.2295
KCTD9	0.5957
NUDT3	0.20475
KIAA1822	0.0422
HIST1H4K	0.0105
DFNA5	-0.56675
GABPA	-0.44975
C14orf44	-0.68075
POLB	-0.39825
PTAR1	1.08425
SEC31A	0.3663
TRIM58	-2.01525
TAS2R14	0.451
VPS8	0.569375
H1F0	-0.9415
PRKCB1	-2.82933333333333
UGT2A1	0.5665
TOR1B	-0.0115
LSS	-1.87908333333333
C2orf19	0.0935
HNRNPC	-0.595071428571429
TMEM100	-0.7565
LOC116349	-0.4315
OR51M1	0.0655
CCDC142	-1.2575
ISG15	-0.330625
ZCCHC14	0.543625
CREBL2	1.986125
TGDS	-0.861
DC2	-0.9535
CACNA2D3	-1.71971428571429
ZNF429	0.57275
LYPD6	-2.133
SUCLG1	1.67983333333333
OR51I1	-0.6665
MAGEH1	1.67375
PRPF40A	-0.562
SMR3A	0.4685
SPINK2	-2.96925
THAP2	0.407125
NPY5R	1.602375
IRF4	-2.940625
SPESP1	-0.918833333333333
OR10S1	0.497
DTD1	0.06725
TUBE1	0.992
DDX19A	-0.4495
PDPN	-4.158375
TMEM34	2.60733333333333
MGAM	0.359
COL3A1	4.62138888888889
GFM2	0.8472
OR5A2	-0.1215
PSG9	-0.4735
ARHGEF11	-0.165833333333333
IVNS1ABP	0.4930625
SIGIRR	-0.31175
DUSP19	0.12475
DNAJC14	0.6685
ACSS1	1.61725
IL1RAPL2	0.743
C4orf30	0.27825
SEPT4	2.80025
LANCL3	-2.16925
SPAG17	3.21666666666667
PRDX3	1.426625
HNF1A	0.16775
P4HA2	-1.634625
RFWD3	-1.95666666666667
MOV10	-1.738
DNAJA5	0.606357142857143
LOC729440	0.2585
LOC200383	0.750428571428571
SMC2	-1.86975
MIXL1	-1.64033333333333
TMEM9	-0.88725
FAM86A	1.5425
ZNF174	-0.1551
MYH14	-0.261
CCR8	0.15375
VPS37C	0.458333333333333
GPATCH1	0.135166666666667
B3GNT8	2.709
TBX4	-0.69
CNR2	0.253833333333333
PCDH1	1.26375
C5orf29	3.170125
OCIAD2	1.00075
PLCG2	6.47
KIAA0247	1.3745
HRH3	0.2638
CAPN13	0.119
CCR1	-1.2094
MGC15523	0.0923888888888888
UVRAG	0.482833333333333
DNAJA2	-0.143
ITGA2B	-0.5915
CLDN5	3.838875
PTPRN2	-1.18278571428571
ZNF512	-0.125
PSAP	2.358
CCDC140	-2.156
LRRC55	-0.566666666666667
CYP26C1	0.599
C8orf47	2.158
LYN	-0.29925
DUSP6	1.58816666666667
TGFB3	0.442666666666667
ELK1	-0.7644
PCDH11Y	-0.127333333333333
HGD	1.8955
C17orf58	-1.366
MYO3A	0.1305
SERPINE2	-3.94933333333333
AARSD1	-0.982125
C14orf73	-1.272
ADAM33	-0.14825
ZNF491	-0.256
MAPK6	-1.06516666666667
TCN1	0.120333333333333
SLC24A6	0.372
UBE2R2	-0.1995
H1FNT	1.39225
TATDN2	-0.655333333333333
LILRB1	0.85525
P2RY5	-0.096
NUCB2	-0.46375
C2orf37	0.18475
SNX27	-0.249333333333333
MTA3	0.613625
FOXO4	0.486125
ID4	0.3125
SOX5	-2.57283333333333
PXMP3	1.340875
OR52M1	0.088
SFT2D3	0.2125
INA	-3.53016666666667
MCOLN1	0.93475
NFIX	-1.1778
CLEC14A	6.19116666666667
HIBCH	1.52783333333333
PLA2G5	0.86925
TIMM10	0.0421666666666667
MED17	1.1823
COL4A4	5.0315
TPP1	1.77566666666667
GJA3	-1.82966666666667
TMPRSS5	-1.305
AADACL3	0.5845
DNMBP	0.39625
ENPP5	1.26133333333333
NQO1	-2.5233
ZSCAN2	0.393625
SEC24C	-0.2595
GTF2A1L	0.8845
AXIN2	-1.7248
FAM33A	-1.94375
C16orf13	-0.770375
SPNS2	1.1095
TAF1	-0.7125
AP1G2	-1.7465
RBM42	0.228833333333333
HCN2	0.944166666666666
EFHB	1.0585
RUSC1	-1.605
GRIK5	0.898
USP21	-0.977333333333333
ATAD3C	0.107
ORMDL2	0.6855
PRSS7	-4.4925
PSAT1	-2.348
FLJ13195	2.42483333333333
TBC1D1	3.27633333333333
IFNG	0.42675
OTOS	-0.204333333333333
ZNF773	0.359666666666667
EMD	-1.3585
RETN	-0.21025
CCL8	3.547
APH1A	-1.041625
COX18	0.5285
GTF2IRD2	0.513
CCDC82	0.841333333333333
PAFAH2	0.9355
NPEPL1	-0.6941
RP11-114G1.1	0.126
TP53INP1	0.95125
ZNF300	-0.946666666666667
FOXL2	-3.46325
LARP2	0.0630833333333334
LATS1	0.49775
HTR6	-1.0145
SPOCK2	0.863333333333333
RNF144B	2.41483333333333
HTATIP2	0.485125
MGC10334	-0.17725
CENTA2	1.541
FGF2	-0.81025
FXYD7	0.128
PHYHIPL	-2.23875
GPR34	5.52925
DDX6	-0.387166666666667
OR10W1	0.3575
LHFPL1	-3.2455
ZNF313	-0.651285714285714
VPS28	1.0145
AP3M1	0.339
AKR1CL2	0.73225
TRAF4	-2.6345
OR2B11	0.523
C19orf12	0.3725
AKAP9	1.1195
C1orf62	-0.25075
SLC20A1	-0.6251
FAM112A	-0.1375
LDB2	2.568625
MRPS23	-0.38325
KLK5	-0.313375
SPTB	-0.4434
EFEMP2	1.32525
EFNB2	1.62425
PCM1	0.300214285714286
NMNAT3	2.509
TSG101	1.56483333333333
C8orf40	0.471666666666667
NOB1	-1.234
ABHD3	1.145
GTF3C4	-0.90275
PIGN	-0.0845
GALNTL1	-0.08175
AEBP1	0.16825
OR9Q1	0.9595
ANKRD2	-0.535875
CCL28	-3.715
TRIM38	0.721
TMCC1	0.0175833333333333
SMG5	-0.46725
LRRC7	-2.1945
NCAPD2	-2.59616666666667
C6orf153	-0.5325
C1orf74	-1.01675
OTUD6A	0.9535
DCP2	-1.19916666666667
TMEM24	-0.2175
RPL18	-0.533166666666667
TMEM177	-0.54025
LRRC37A3	0.66375
C1D	0.362666666666667
LDHC	1.21525
UBE4B	-0.426666666666667
NIT1	-0.3305
BTN3A3	1.7505
RASD1	4.54675
COMMD3	0.50375
SHFM1	0.083
BIRC8	0.1815
DUT	-0.97925
C12orf51	0.9675
LRRC59	-1.11616666666667
LY6H	1.28175
WDR22	-0.00375000000000002
EDEM1	-0.249214285714286
ADH1A	4.1365
PANX2	-0.4751
CYP11B1	0.74975
CDC73	-0.522
GPR172A	-0.77725
GSTM3	-0.217
KCNA5	0.908125
SERAC1	0.1845
NFATC2	-0.5185
ANAPC5	0.1582
C15orf24	1.045
NFATC2IP	-0.52575
TNRC6C	-0.2765
MGC102966	-2.525375
FGD5	1.61233333333333
MED9	1.39475
RAB13	-0.1855
C15orf49	0.12
CRYGS	-0.7911
C12orf53	-1.3511
LOC283693	-0.3095
COX6B2	-0.764125
PHF14	-0.4595
FAM3A	0.28825
RPL13	-0.0616
PRDX2	0.7076
FLJ34047	-1.9165
PRMT3	-0.21325
KCTD19	-2.4765
TRIM10	-0.503
MGC26597	-1.18683333333333
GCNT4	1.275
GPRASP1	3.624
CDKN1C	-0.486416666666667
RHBDL2	0.2082
HSPH1	0.39375
AQP1	2.543625
COL17A1	-1.2607
GFAP	1.47375
CDC16	-0.11975
KIAA1614	0.194
C6orf118	-0.554333333333333
ZSWIM5	-0.5275
FAM83F	2.79275
LYNX1	0.5315
SYNPR	-0.49425
XG	-0.408833333333333
PRSS16	-2.24625
KIF13B	2.5155
PCDH9	-1.32975
HIST1H2AH	-0.826833333333333
RBM18	-0.565
ZNF626	0.68025
HEXIM2	0.0121666666666667
ITFG1	1.1395
TUBG2	-1.084
SFRS7	-1.37975
C9orf14	0.121
EXTL1	-1.906
GBP3	1.00833333333333
WDR5	-2.2865
RARG	-0.893666666666667
MYO7A	-0.366875
CECR6	-1.71275
C13orf3	-4.226875
SFRS18	-0.742375
ACVR1B	0.553666666666667
PSMD1	-0.3423
C7orf31	1.86766666666667
ILVBL	-0.215
IFNGR1	1.493
RNF186	4.2635
NOL9	-0.814
MAGEL2	-1.1705
SLC29A2	-0.457
NHSL1	-2.37975
RBMX	-0.142
PSORS1C2	0.585
RAD51L3	-0.356
LCN6	0.2775
ORAI2	-1.362875
BRUNOL6	0.5408
OR4K5	0.124
CDC123	-0.823875
MSLN	-2.54216666666667
WWTR1	0.0905000000000001
ZNF700	-0.986333333333333
COBL	0.44725
PPP1R16B	0.000499999999999995
GAS7	-1.9226
MDN1	-1.224375
HAAO	1.037
C9orf68	2.07175
TNFAIP2	-0.232875
FOXN1	-0.0345
hCG_2033311	0.356
ATP6V0D2	7.8538
RPL41	0.782375
SLC38A1	1.155875
ARHGAP6	2.77725
ADAD2	-0.2065
PHF20L1	-0.1071875
MCM3AP	-1.07366666666667
ST3GAL3	0.364666666666667
SNX1	0.268333333333333
ELF5	2.0965
PARP3	1.163375
RBM8A	-1.65706666666667
LINGO4	0.2835
ITGA9	0.712833333333333
ZFR	0.60525
ACSL6	0.601375
FLJ20699	0.2842
DAOA	-0.51475
FABP4	5.84625
KCNB1	-0.16375
CANX	0.713
SLC25A28	0.531833333333333
ADIPOR2	0.96375
ECHDC2	1.370625
SMA4	-1.2075
FRZB	3.96025
PABPC1	-1.112
DMRTB1	-1.159625
APOBEC3G	-1.0235
CATSPER2	0.0873333333333333
CUEDC1	1.82133333333333
STARD9	-0.52475
CLDN8	5.156625
LOC23117	-1.73122727272727
E2F6	-1.01194444444444
TMEM126B	0.609
DPY19L4	0.6465
GIMAP5	4.09683333333333
NDUFA9	1.11833333333333
FAM77C	-4.2955
CTPS2	-0.997
LOC51035	0.538
WDSOF1	-1.1035
EGLN3	-2.654
PITX3	0.433
OR52E8	-0.505
GRM4	-0.314
KLK1	3.47816666666667
GPM6B	-1.6215
RRAGD	3.18133333333333
PAGE5	-3.4835
UCHL5	-2.04283333333333
ULK3	-1.41283333333333
AIM2	-0.478166666666667
PNO1	-0.763666666666667
OR2F2	0.744
GNAT2	-2.149
SIX1	-3.41425
ST13	1.45133333333333
ZBTB44	0.23
TIMP2	-1.7825
ZMAT4	-4.41925
GTF2IRD1	-0.9915
ZNF19	0.6635
ZNF714	-0.18325
RSC1A1	-1.409
C9orf80	0.467
PSMA8	-0.490833333333333
TMEM141	0.63725
COX4I1	1.17564285714286
CTAGE1	0.460333333333333
DTWD1	-0.4955
HSD11B1	1.7985
KRT6B	-1.429875
ARID4B	-0.01125
LHFPL3	-0.1675
WWP2	1.10333333333333
ZNF326	-0.651
RGPD1	0.794
CTSH	1.1255
FASTKD1	0.24625
PAF1	0.3834
TTC9C	-0.577
IFT57	1.7415
PRSS36	0.415
IL20RB	-3.4435
ZNF592	-0.575166666666667
DCTD	0.13
CFP	2.1955
MFNG	-0.2675
JMJD2B	-0.285
ALDH3B1	-1.7325
THSD4	0.559666666666667
KCNJ5	2.66516666666667
LMNA	-1.62883333333333
TBCD	-0.139875
ZNF250	-0.145666666666667
CASQ2	2.15
PEG10	-4.5725
PRAME	-4.97226666666667
NP	-0.942125
TRIM59	-1.246
ZNF12	0.582375
XTP3TPA	-0.60675
SIGLEC7	-0.8663
PANK4	-0.445
FAM70A	4.4875
SNED1	-1.1055
HIP1	-0.0892
RAET1E	-0.7615
AMAC1L2	-0.077
AHNAK2	-3.2615
TOE1	-1.9995
RECQL4	-2.78075
SPRYD3	1.22125
DPAGT1	-0.64425
MAGED2	0.6125
ANKRD55	-1.5235
TRPS1	0.195083333333333
DOK7	-0.57625
TFPI2	-4.479
GTF2H3	-0.28
CYP4F11	-0.9705
LHX2	-4.43133333333333
ATG16L1	-0.150833333333333
ASB12	0.62
C1orf116	1.87675
NF2	-0.1996
POM121	-0.2206
PHYHD1	2.2094
TXNDC17	0.1685
DKFZp779O175	-1.15975
NUP62	-0.962428571428571
MYO18B	-2.65666666666667
PRAMEF1	-1.587
TCBA1	-0.233625
TMEM168	1.03275
FJX1	-0.620666666666667
CLCF1	-0.22575
SEPN1	0.190875
IGSF2	0.312
NUDCD1	-0.574333333333333
TFF3	-0.900666666666667
NDFIP1	1.91728571428571
CHCHD4	0.2465
TNR	0.3875
CUTA	0.447333333333333
USP44	-3.5315
DPP10	2.15566666666667
IWS1	-0.499166666666667
PCGF1	0.08275
SULT1C4	1.737
NTF5	-0.02075
PTPN13	0.92275
SSTR5	0.2185
SFRP1	-1.985875
