Hybridization REF	TCGA-B2-4099-01A-02R-1188-07
DEPDC4	-1.17425
WNT7B	-0.8779
GLP2R	-0.276166666666667
SETD4	-0.0452
DYNLT3	-1.0109
FKBP11	-0.910833333333333
SESTD1	-0.00166666666666666
FLII	-0.3365
RPS16	0.5669
CHPF	-0.598333333333333
CSNK2A1	-0.321666666666667
SUMO1P1	0.01975
FKBP6	-0.95
ZNF214	1.83083333333333
TWIST1	-1.30166666666667
DDX56	-0.5345
TRAM1L1	3.1429
EPO	-2.27433333333333
MRPS18B	0.33275
ZNF682	-0.840166666666667
RPL14	-0.328333333333333
MAFF	0.855
LOC51136	0.112125
LY96	1.031
DDX20	-0.005
ABTB1	0.976666666666667
ARL5A	0.8816
CCT6A	-1.08425
HEPACAM	-1.48366666666667
EHHADH	3.0115
RBAK	-0.6315
CGB1	2.00625
ITGB5	-0.8706
YIPF3	0.56825
FKBP2	-0.53475
NR1D1	0.0506
TMEM110	-0.983
NEK2	-3.10216666666667
PRAMEF8	-2.76925
C20orf52	0.119166666666667
PCDHGA3	0.6035
VWA3B	0.32275
NDUFA5	0.6455
THAP9	-0.49425
FLVCR2	0.887333333333333
AP1S1	0.79925
SMAD6	-0.87275
SAV1	-0.03175
SAT1	1.667875
ZNF251	-0.3065
ADAMTS7	0.4708
RPP38	0.09725
C1orf211	-1.9795
YPEL2	2.18755
RBMS1	0.13875
ZNF445	-0.897333333333333
NRXN2	1.94783333333333
PGBD4	0.43825
UGT2B28	4.559
WBSCR16	-1.0505
NLRC3	0.682625
ASTL	0.349
ST6GALNAC1	-2.81075
ZADH2	-0.549375
MLLT4	0.0638333333333333
ARL6	1.36066666666667
MEF2C	2.18775
CBFA2T3	-2.1995
AFF3	0.0885714285714286
COG7	0.385
MYB	-5.57783333333333
PLXNA3	0.018
XRCC2	-2.80716666666667
MMS19	-1.2365
ST8SIA5	-0.349125
CHPT1	-0.307
KIAA1712	0.32575
OR6X1	0.1965
ACTR3	0.173
UGCG	1.02466666666667
OR4P4	0.7895
ZAP70	-1.93825
LPP	0.785875
ZNF485	-0.104
PTPRCAP	0.83325
IL12RB1	1.358
ATRX	-0.2442
CHST8	-2.249375
C14orf109	0.638
ARV1	0.252
NMB	1.72257142857143
COX5A	-0.633166666666667
EIF6	-0.27075
MPPED2	0.184833333333333
SEMG1	-1.984
CHRDL1	0.373
TRAF3IP2	1.32775
WNK2	-1.02725
LILRA4	3.60833333333333
LAMA2	0.44425
PXT1	-0.52
RLBP1	-4.20275
CD300C	1.343
SLTM	-0.71925
FLJ10404	0.5449375
APOBEC3D	-2.3475
RENBP	1.7675
ATXN7L1	1.03075
NID1	0.59675
TUBGCP3	-0.68475
ITIH5	1.25244444444444
CCDC110	3.99525
C8A	-2.70525
MGC87042	-0.42625
HOXC13	-2.6455
TFDP2	-0.5445
HCP5	3.22475
POLI	0.31975
UCN	-0.495333333333333
ZNF764	0.2005
C8orf45	0.43575
FHL3	-0.159
SPATA5L1	-0.6595
MMRN2	4.387
NDST1	0.6415
COL20A1	-0.0795
ZNF248	0.437333333333333
PELP1	-1.11116666666667
MBL2	-2.6234
RNF41	0.939375
C5orf24	1.98275
THOC5	-0.321125
SERINC3	-0.130083333333333
RP11-151A6.2	1.5585
CDCP2	-0.09475
HIST1H2AA	1.091
C11orf75	1.51783333333333
FKBP7	-0.0025
DDOST	-0.55475
GPNMB	0.6085
TTF2	-2.345
KCNT1	0.217166666666667
SLC39A14	1.06625
NGRN	-0.1944
GPR137B	3.46175
MECP2	-0.247875
PSMA1	0.03125
C16orf73	-5.47525
TMEM60	0.447166666666667
CSN3	-0.0305
NOS1	0.237666666666667
RAB7L1	0.981166666666667
YBX2	-0.7955
KIAA1166	-0.21575
FUBP3	-0.852833333333333
ABCG1	1.9865
ACACA	-1.27008333333333
ARL11	1.9796
ATOH1	-0.784
ODF1	0.257166666666667
CREB3L3	2.0525
TMEM127	0.861428571428572
DSCAML1	3.808
PLN	4.65566666666667
LYPLA1	0.263916666666667
PRDM9	-0.9115
SASP	0.119
PLUNC	-0.4465
INTU	1.02475
HISPPD1	-0.15725
LNPEP	0.611666666666667
YARS2	-0.532166666666667
APCDD1L	-2.1015
ZCCHC4	-0.0228
FBXO22	-0.24
TTLL13	-0.221
ZNF669	0.341
PTGDR	3.1235
DDX27	-1.61175
KIAA0409	-0.0546666666666667
GJB6	-0.3185
ASB8	0.27825
PLP2	-1.389
MEPE	0.09375
OR10J5	0.281
KRT222P	-0.3775
COQ7	0.367
C1orf101	1.84475
RERG	3.8502
CHMP5	1.378
THAP11	0.4355
ZNF43	-0.813833333333333
ZRANB3	-1.08166666666667
KRT13	-1.52675
MRPL19	-1.13575
RBBP9	1.147375
SPATA17	0.803125
BXDC5	0.255833333333333
PAFAH1B1	-0.37325
MAGEE1	1.02425
OSTF1	0.5705
KIAA0323	-0.626583333333333
TXNDC13	0.3245
CNTN4	0.295
LCE1B	1.3285
UNQ501	1.01625
ZNF154	-0.186
C3orf64	1.06225
SYT5	-0.308
PON1	-0.6192
FLJ10357	-0.155625
ATP4A	-1.8895
GNPDA1	-0.295333333333333
MGAT1	1.5795
C14orf121	0.934
SLC35B2	-0.22775
MIER3	-0.248666666666667
CHEK1	-3.704875
ZNF8	-0.611666666666667
TXNDC1	0.0546666666666667
CKB	-0.1142
RTN3	0.2085
FZD2	-1.67916666666667
PART1	-1.10625
PSMB6	-0.25225
PCDHB8	0.667
PHC3	-0.251
PPP1R8	-0.7655
NOVA2	2.68166666666667
TNFRSF11B	2.788
GOLPH3	0.306333333333333
UBLCP1	-0.068
SUHW3	-1.11175
TTLL1	-0.28625
OPN4	1.2115
OR13G1	-0.1285
ZPBP2	0.3145
HSD17B11	1.2425
C9orf50	2.5825
DHDDS	0.514071428571429
CTSW	2.9021
NEFM	-2.93583333333333
MRPL28	0.12925
SYN1	0.4915
PIGV	-0.258
ZIM2	-1.49475
APBB1	0.823333333333333
SND1	-0.94675
C1orf123	1.13883333333333
CHD3	-1.9245
BHLHB8	0.35325
RNASE2	1.90433333333333
BCAP31	-1.06875
SLC25A44	0.76
CHD6	-0.9438
PIB5PA	-1.23723076923077
SELS	0.579625
LOC541471	0.6985
FAT2	-1.0785
ZNF81	-0.651
OR4C16	0.4685
FLJ10081	-0.8877
LRRC4	-0.13825
CS	-0.5005
N4BP2	-0.97
IGFBP7	3.59725
ZNF318	0.02325
NDNL2	1.023375
ZNF609	-1.368375
SIRT4	1.48025
EXOSC10	-0.54875
ECE2	0.0905
OVGP1	0.56725
GTPBP3	-1.5465
PACS2	-0.2673
C19orf36	-0.790333333333333
ARL4C	-1.13025
ATG4B	-0.938625
UBQLNL	0.49675
RHOXF2B	-3.3405
PLEKHG2	-0.1705
GALR1	-0.1475
AQP4	1.6765
HDAC7A	-0.545166666666667
DCUN1D3	0.44125
OR8A1	0.6255
CCRN4L	0.223
CBR4	-0.409
KIFC1	-2.71666666666667
SLC7A14	-1.93533333333333
LHX5	null
TRPC7	0.0715
LPXN	0.626
SERPINA1	0.923
RPS13	0.349
BPIL3	-1.519
PRKAA1	-0.30625
FADS2	-0.3256
ENAH	-1.996
PRO1768	-0.3935
APBA2BP	-0.94525
LIPH	-1.1855
C3orf33	1.04475
RCC2	-2.01935714285714
ALDH1A2	-3.2507
RNF103	0.5845
AHCY	-0.783875
ALG12	-0.173
CCL17	2.6945
ZNF543	0.881333333333333
ESRRG	2.0446
CNGA1	1.746
RDH5	2.96883333333333
OTX1	-1.4687
PTGFR	0.513
CDR2	0.790375
SELE	4.045
NLGN2	-1.58666666666667
EXOSC9	-0.92175
ZNF566	0.173
KLRC2	-1.8975
GPR12	0.6895
KIAA0196	0.24525
PDRG1	-0.422
SSR3	-0.134214285714286
MSI1	0.004
CST9	-0.3965
CC2D1A	-0.78425
PLAGL1	1.13405555555556
ZNF778	-1.092
RNF2	0.482875
KLF6	2.22516666666667
THBD	2.3255
tcag7.1314	2.835
NR5A1	-0.3355
ABCD2	1.02875
DNAJC7	-1.1395
CLEC4C	0.7705
TM2D3	1.354125
CCDC4	-0.251
PLAC2	-3.1325
DCD	0.00900000000000001
FAAH	1.877375
POLA1	-1.34466666666667
TM7SF2	-0.170125
FLJ39822	3.10566666666667
FLOT2	0.61775
MAP4K1	-0.475
SRP68	-0.1145
C21orf74	0.662
ARPC5	0.693625
LOC126075	2.07725
HECW2	1.683375
ZDHHC4	0.591
ANKRD42	1.0394
PDE9A	1.24333333333333
ABCA8	-0.88925
NDUFS2	-1.039
UBR5	-1.390875
BTBD16	2.79875
LOC554174	0.394
ZNF20	1.0935
KIAA1843	0.2485
WDR17	0.846375
C15orf33	1.973
RNF113A	-0.15
CAMKK1	-0.8394
CLCN2	-0.25
ANXA6	0.396
LOC340069	0.041
EMID1	0.29975
DPM3	0.124583333333333
ELA1	-0.813
SLC25A13	-0.0462
KRT24	0.05725
SMPD1	0.145333333333333
TH	0.27175
COL6A2	-1.28514285714286
ANKS1B	1.82275
GPR126	0.9437
ZC3H12A	0.809666666666667
TMEM47	1.70183333333333
C2orf51	-0.513666666666667
C1orf88	3.54433333333333
HSF2BP	-1.48025
AKAP10	0.73875
RPAP3	-2.0395
KLHDC8B	0.489625
STOM	1.9376
MUPCDH	4.26825
C10orf72	0.185125
PLEKHA3	0.426166666666667
TCP11L1	0.3065
CWF19L1	1.23425
SPEF1	1.83184615384615
YSK4	0.248
ELN	0.7959
SAMD8	0.333666666666667
MPI	0.015
MEPCE	-0.6347
ABCC3	2.8935
NANOGP1	-4.26
KCNK17	0.21725
HLA-DMB	5.861
RRAGA	1.1645
ANGEL1	-0.05325
RBM32B	-0.1335
CPN1	-2.7915
MGC52282	1.8599
HLA-A	2.83983333333333
OR9G4	-0.2465
EDNRB	2.921125
SCD	-1.47971428571429
C14orf80	-2.39416666666667
BAGE2	-0.9915
RABL4	0.901333333333333
RCVRN	-0.2775
SHANK1	-0.075
NLRP7	-3.40325
CD226	1.11825
STAT3	0.95625
SYNJ2	-1.9418
TPCN2	0.00833333333333333
WDR36	-0.5695
MBD4	0.0365
ROBO1	-1.3607
ST3GAL6	-1.338
SLAMF8	3.59566666666667
ATN1	0.207
GPR141	0.89225
KRT36	0.8495
TPH1	-0.101
DDX52	-0.40525
ZSCAN29	-0.409166666666667
TRPT1	0.675
DPEP3	0.35
DENND4A	0.1925
TSPAN16	-0.0935
PTCHD2	-0.726
LOC145814	-0.1145
CAP1	0.496166666666667
EIF5A2	-0.241
NT5DC3	0.09975
SEPT9	-0.148625
SEZ6L2	-0.34075
EGFLAM	5.53
VPS11	1.26125
NDUFB5	0.984333333333333
CIDEA	0.1605
IER5L	-0.6785
N6AMT1	0.2185
FAM83C	0.28425
OXR1	0.938583333333333
IRX1	-0.3465
DGKB	0.786166666666667
GCN5L2	-1.0945
MIR16	0.094
FBXW9	0.02425
WDR4	-1.8785
PDC	-0.3175
VPS33B	-0.46325
HEXB	-0.14725
FLJ32214	0.56275
TCEB3	-1.06975
CRLF1	-4.11375
ABI3BP	4.46725
C8orf22	-1.39875
PYCR1	-2.30975
KIAA1706	0.2015
CDK5R2	0.783125
WAS	0.706
C12orf60	1.52075
CCBL2	0.02875
MADD	-0.97875
C5orf34	-2.42
WDR42A	0.7145
KLF12	0.16825
HSPA1A	-0.1885
ITM2C	-0.56425
DAPK2	-0.426
LOC442590	0.996
SUMF2	0.72175
CENPA	-3.07423076923077
TMED5	0.60975
CDH6	3.6454
BRP44	1.826875
THG1L	-0.578
GABRA2	-2.45475
C14orf166	-0.63475
MYL1	-1.374
TNFSF18	0.799
PAP2D	3.64616666666667
PPIB	0.4715
KLHL4	0.075875
SFN	-2.28683333333333
CCDC127	1.49575
FRAP1	-1.5745
GOLGA5	0.75
SDCCAG1	-1.09375
MGC21675	-0.301333333333333
C10orf95	-0.7295
KIAA1345	0.387833333333333
C1orf163	-0.8465
LACE1	0.252666666666667
OR10K2	0.451
CENPN	-2.08404
TMED2	0.93525
UGT1A6	5.979
ANG	0.7195
U2AF1	-1.7685
CASC2	0.1675
NMT2	0.977166666666667
OSGEPL1	0.17775
DFNB31	-0.8985
SLC6A20	-0.338375
DKC1	-1.59575
FXYD4	-1.1305
WDR64	-0.33875
MGC5590	0.8875
CREBZF	0.104666666666667
DAZ1	-0.189
PRPSAP1	-0.38875
GCHFR	0.56525
TTC7A	-0.485125
LOC196993	0.1145
UBD	4.47616666666667
S100A1	0.861
RPL6	0.381
DNAJB6	-0.0173
NAGS	0.1663
C2orf58	-0.02
KERA	0.0421666666666667
MT1X	-0.5701
UBE2B	1.8621
KEAP1	0.33925
MST1	0.7485
OMA1	-0.187
ABLIM2	1.2055
BCL2L13	0.0201666666666667
JAZF1	0.927
TMEM63B	0.2455
S100A8	2.4868
ARFIP2	0.29275
UROS	1.67325
KHDRBS2	-1.8525
POLQ	-3.39325
SOAT1	-0.6205
SPAG4	1.82075
MRPS30	-1.01916666666667
LOC494141	-0.59225
OR2T11	0.2125
ORAOV1	-0.791
ZNF184	0.0623333333333333
TCEB3B	-0.0181666666666667
ADAM21	-0.253
GDPD1	0.82825
SPINLW1	-0.31725
PRR14	0.614166666666667
KCTD9	0.1624
NUDT3	0.55925
KIAA1822	0.0518
HIST1H4K	0.709
DFNA5	-0.22875
GABPA	-0.01575
C14orf44	0.5185
POLB	0.15625
PTAR1	0.31925
SEC31A	0.2474
TRIM58	-2.457
TAS2R14	-0.0575
VPS8	0.581875
H1F0	-0.116166666666667
PRKCB1	-2.02
UGT2A1	0.4545
TOR1B	0.03075
LSS	-2.11708333333333
C2orf19	-0.588
HNRNPC	-0.369214285714286
TMEM100	0.1645
LOC116349	1.50825
OR51M1	-0.5675
CCDC142	-0.409
ISG15	1.056
ZCCHC14	-0.767875
CREBL2	2.070125
TGDS	-0.148
DC2	0.08
CACNA2D3	-1.3075
ZNF429	0.07275
LYPD6	-2.45083333333333
SUCLG1	1.18433333333333
OR51I1	-0.6925
MAGEH1	2.54475
PRPF40A	-1.447
SMR3A	0.2775
SPINK2	0.35025
THAP2	1.149875
NPY5R	0.33375
IRF4	-2.372
SPESP1	-1.87366666666667
OR10S1	0.326
DTD1	0.05575
TUBE1	0.886
DDX19A	-0.8445
PDPN	-4.306875
TMEM34	0.0264166666666667
MGAM	4.67925
COL3A1	3.37116666666667
GFM2	-0.0107
OR5A2	-0.5375
PSG9	-2.07633333333333
ARHGEF11	-0.303666666666667
IVNS1ABP	0.7383125
SIGIRR	0.8805
DUSP19	0.11225
DNAJC14	-0.271
ACSS1	0.427875
IL1RAPL2	0.2045
C4orf30	-0.99875
SEPT4	3.891
LANCL3	-2.56375
SPAG17	4.33966666666667
PRDX3	0.906
HNF1A	1.078
P4HA2	-0.566
RFWD3	-1.57333333333333
MOV10	-0.46425
DNAJA5	-0.101357142857143
LOC729440	0.43425
LOC200383	1.955375
SMC2	-2.48175
MIXL1	-0.989666666666667
TMEM9	0.58525
FAM86A	0.054
ZNF174	0.5305
MYH14	-0.73325
CCR8	-0.1605
VPS37C	-0.713666666666667
GPATCH1	0.0878333333333333
B3GNT8	1.972
TBX4	-1.09525
CNR2	0.463
PCDH1	0.351
C5orf29	4.75225
OCIAD2	2.8985
PLCG2	1.802
KIAA0247	1.9175
HRH3	0.4234
CAPN13	1.81025
CCR1	-0.2195
MGC15523	-0.544555555555555
UVRAG	0.545
DNAJA2	0.917
ITGA2B	-0.874
CLDN5	4.227125
PTPRN2	-0.665357142857143
ZNF512	0.776166666666667
PSAP	1.222
CCDC140	-1.7475
LRRC55	0.098
CYP26C1	0.2495
C8orf47	6.5315
LYN	1.13175
DUSP6	1.51433333333333
TGFB3	1.20206666666667
ELK1	-0.7794
PCDH11Y	-0.65
HGD	2.45375
C17orf58	-0.743
MYO3A	1.9275
SERPINE2	-4.80216666666667
AARSD1	-1.033875
C14orf73	0.725
ADAM33	-0.2365
ZNF491	0.796
MAPK6	-1.305
TCN1	-1.51916666666667
SLC24A6	0.4055
UBE2R2	0.26625
H1FNT	0.1765
TATDN2	-1.38
LILRB1	3.07325
P2RY5	3.691
NUCB2	-0.10225
C2orf37	-0.32525
SNX27	-0.0321666666666667
MTA3	-1.0995
FOXO4	-0.457625
ID4	2.00366666666667
SOX5	-1.944
PXMP3	1.688375
OR52M1	0.4635
SFT2D3	0.620125
INA	-3.62966666666667
MCOLN1	-0.7855
NFIX	-0.2491
CLEC14A	6.64116666666667
HIBCH	0.389333333333333
PLA2G5	1.01075
TIMM10	0.585166666666667
MED17	0.6115
COL4A4	2.02
TPP1	1.312
GJA3	-1.272
TMPRSS5	-0.669
AADACL3	0.4145
DNMBP	-0.439
ENPP5	2.53083333333333
NQO1	-2.4493
ZSCAN2	0.4025
SEC24C	-0.6945
GTF2A1L	1.3555
AXIN2	-2.3599
FAM33A	-1.53616666666667
C16orf13	0.874
SPNS2	2.399
TAF1	-0.998
AP1G2	-0.303833333333333
RBM42	-0.111
HCN2	0.657666666666667
EFHB	1.3965
RUSC1	-0.191666666666667
GRIK5	0.573
USP21	0.0615
ATAD3C	0.86525
ORMDL2	0.8155
PRSS7	-2.729
PSAT1	-5.17925
FLJ13195	0.568166666666667
TBC1D1	0.655666666666667
IFNG	3.2775
OTOS	1.9565
ZNF773	-0.876
EMD	-0.71875
RETN	1.94575
CCL8	5.899
APH1A	2.157875
COX18	0.221
GTF2IRD2	0.108
CCDC82	0.594416666666667
PAFAH2	0.743
NPEPL1	-1.043
RP11-114G1.1	0.339
TP53INP1	0.717125
ZNF300	0.9075
FOXL2	-2.54625
LARP2	0.578916666666667
LATS1	0.1495
HTR6	1.2675
SPOCK2	0.543
RNF144B	3.2755
HTATIP2	0.418625
MGC10334	0.183083333333333
CENTA2	3.36916666666667
FGF2	0.90175
FXYD7	0.41425
PHYHIPL	1.7985
GPR34	7.56575
DDX6	-0.339666666666667
OR10W1	0.1695
LHFPL1	-1.4325
ZNF313	-0.251642857142857
VPS28	1.04325
AP3M1	-0.1157
AKR1CL2	-0.17075
TRAF4	0.33925
OR2B11	0.4485
C19orf12	1.2525
AKAP9	-0.339666666666667
C1orf62	-0.16675
SLC20A1	-2.0493
FAM112A	0.22
LDB2	3.205375
MRPS23	0.35775
KLK5	0.0518571428571429
SPTB	-0.7094
EFEMP2	1.4935
EFNB2	1.96225
PCM1	-0.745714285714286
NMNAT3	2.234625
TSG101	0.658666666666667
C8orf40	0.996333333333333
NOB1	-0.70125
ABHD3	-0.84225
GTF3C4	-1.298625
PIGN	0.284166666666667
GALNTL1	-2.28725
AEBP1	-1.324125
OR9Q1	0.538
ANKRD2	0.609875
CCL28	-0.16525
TRIM38	2.66933333333333
TMCC1	2.4675
SMG5	-0.19225
LRRC7	-0.775
NCAPD2	-2.2
C6orf153	-0.74475
C1orf74	0.351
OTUD6A	-0.3695
DCP2	-0.455333333333333
TMEM24	-1.053
RPL18	0.449
TMEM177	0.2025
LRRC37A3	0.17275
C1D	0.407166666666667
LDHC	-0.76775
UBE4B	-0.715666666666667
NIT1	1.3095
BTN3A3	2.5155
RASD1	2.81375
COMMD3	1.30125
SHFM1	-0.71575
BIRC8	-0.1475
DUT	-1.3335
C12orf51	-0.3805
LRRC59	-1.1705
LY6H	0.3575
WDR22	0.4655
EDEM1	-0.241857142857143
ADH1A	0.8375
PANX2	-0.5981
CYP11B1	0.456
CDC73	-0.1755
GPR172A	-1.323
GSTM3	0.329153846153846
KCNA5	1.527
SERAC1	0.3115
NFATC2	0.399
ANAPC5	-0.1415
C15orf24	0.47025
NFATC2IP	-0.417583333333333
TNRC6C	-0.200666666666667
MGC102966	-2.606
FGD5	1.78666666666667
MED9	0.10625
RAB13	-0.666833333333333
C15orf49	0.252
CRYGS	1.0561
C12orf53	-1.3245
LOC283693	-0.2265
COX6B2	-0.760125
PHF14	-0.65825
FAM3A	-0.36025
RPL13	0.6925
PRDX2	0.3804
FLJ34047	-1.67475
PRMT3	-0.80675
KCTD19	-0.4455
TRIM10	1.47466666666667
MGC26597	-0.8085
GCNT4	0.088
GPRASP1	-0.23575
CDKN1C	-0.0443333333333333
RHBDL2	-0.4113
HSPH1	-1.813
AQP1	4.614625
COL17A1	-2.9231
GFAP	0.287625
CDC16	0.56175
KIAA1614	0.8645
C6orf118	-0.293333333333333
ZSWIM5	-1.08525
FAM83F	1.73275
LYNX1	0.0436875
SYNPR	-2.214
XG	0.7525
PRSS16	1.743
KIF13B	-0.223214285714286
PCDH9	-2.47675
HIST1H2AH	0.356166666666667
RBM18	-0.571
ZNF626	0.530625
HEXIM2	0.435833333333333
ITFG1	0.276
TUBG2	-1.302
SFRS7	-0.0954166666666667
C9orf14	1.167
EXTL1	-2.36675
GBP3	2.49616666666667
WDR5	-0.991
RARG	0.1195
MYO7A	0.459625
CECR6	0.4795
C13orf3	-2.58325
SFRS18	-0.97725
ACVR1B	1.09916666666667
PSMD1	-1.398
C7orf31	0.99
ILVBL	-0.000750000000000001
IFNGR1	2.846
RNF186	6.58875
NOL9	-1.21925
MAGEL2	-2.19
SLC29A2	-0.31175
NHSL1	-0.27175
RBMX	0.4405
PSORS1C2	0.964875
RAD51L3	-0.125166666666667
LCN6	2.34875
ORAI2	-0.686625
BRUNOL6	0.8459
OR4K5	0.077
CDC123	-0.8905
MSLN	-0.840333333333333
WWTR1	1.43033333333333
ZNF700	0.306666666666667
COBL	-0.28625
PPP1R16B	0.8985
GAS7	-1.1075
MDN1	-1.195875
HAAO	2.9605
C9orf68	4.1555
TNFAIP2	1.5015
FOXN1	0.3375
hCG_2033311	0.802333333333333
ATP6V0D2	-0.628
RPL41	1.25575
SLC38A1	0.070125
ARHGAP6	0.222583333333333
ADAD2	-1.1625
PHF20L1	-0.6383125
MCM3AP	-0.510833333333333
ST3GAL3	0.718166666666667
SNX1	0.853166666666667
ELF5	-0.775
PARP3	-0.099625
RBM8A	-0.6545625
LINGO4	0.166
ITGA9	0.605666666666667
ZFR	0.2425
ACSL6	-0.225375
FLJ20699	1.7159
DAOA	-0.011
FABP4	6.3905
KCNB1	-0.39475
CANX	1.2254
SLC25A28	0.371333333333333
ADIPOR2	-0.807625
ECHDC2	2.469375
SMA4	-0.89425
FRZB	4.310875
PABPC1	-1.28816666666667
DMRTB1	-0.941375
APOBEC3G	2.078
CATSPER2	-1.29016666666667
CUEDC1	1.14733333333333
STARD9	-1.28125
CLDN8	-0.41375
LOC23117	-1.11136363636364
E2F6	-0.325722222222222
TMEM126B	1.15666666666667
DPY19L4	0.696
GIMAP5	4.43583333333333
NDUFA9	0.594666666666667
FAM77C	-3.6275
CTPS2	-0.451
LOC51035	0.1795
WDSOF1	-1.2695
EGLN3	4.424125
PITX3	0.823833333333333
OR52E8	0.0185
GRM4	-0.354
KLK1	-2.33283333333333
GPM6B	-3.923625
RRAGD	1.56216666666667
PAGE5	-2.8575
UCHL5	-1.86133333333333
ULK3	-0.187833333333333
AIM2	2.97916666666667
PNO1	-0.549666666666667
OR2F2	0.7375
GNAT2	-0.5245
SIX1	-2.65025
ST13	1.45133333333333
ZBTB44	1.376625
TIMP2	-0.424
ZMAT4	2.14975
GTF2IRD1	-1.70983333333333
ZNF19	1.014
ZNF714	-1.20275
RSC1A1	-0.28175
C9orf80	-0.0815
PSMA8	0.6775
TMEM141	0.89075
COX4I1	0.180142857142857
CTAGE1	1.06
DTWD1	-0.1565
HSD11B1	1.01125
KRT6B	-1.366375
ARID4B	-0.086625
LHFPL3	0.126
WWP2	-0.141083333333333
ZNF326	-0.895833333333333
RGPD1	-1.05
CTSH	1.25033333333333
FASTKD1	-0.922375
PAF1	0.2221
TTC9C	0.82525
IFT57	1.4692
PRSS36	-0.91
IL20RB	-0.5615
ZNF592	-0.8035
DCTD	0.1351
CFP	3.41825
MFNG	0.64125
JMJD2B	-0.92275
ALDH3B1	0.163
THSD4	-1.86166666666667
KCNJ5	2.98816666666667
LMNA	-1.19033333333333
TBCD	-0.988875
ZNF250	0.0296666666666667
CASQ2	4.96016666666667
PEG10	-3.1525
PRAME	-3.77246666666667
NP	0.574375
TRIM59	-0.148666666666667
ZNF12	0.162875
XTP3TPA	0.3455
SIGLEC7	1.6817
PANK4	-0.736
FAM70A	0.381833333333333
SNED1	-0.25525
HIP1	0.1347
RAET1E	-0.592
AMAC1L2	-0.9505
AHNAK2	-0.914666666666667
TOE1	-0.358
RECQL4	-2.2525
SPRYD3	0.0185
DPAGT1	-0.1345
MAGED2	0.5955
ANKRD55	-0.67675
TRPS1	-0.769666666666667
DOK7	-2.45575
TFPI2	-3.806
GTF2H3	-0.619333333333333
CYP4F11	-0.082125
LHX2	-4.2045
ATG16L1	0.463666666666667
ASB12	1.042
C1orf116	0.9925
NF2	-0.16135
POM121	-0.6593
PHYHD1	-0.5949
TXNDC17	-0.3885
DKFZp779O175	-1.138
NUP62	-0.769214285714286
MYO18B	-1.3215
PRAMEF1	0.544
TCBA1	-0.0215
TMEM168	0.63175
FJX1	1.67616666666667
CLCF1	1.711
SEPN1	-0.378875
IGSF2	0.7475
NUDCD1	-0.8515
TFF3	1.005
NDFIP1	1.18971428571429
CHCHD4	-0.709
TNR	1.298
CUTA	0.632833333333333
USP44	-3.509
DPP10	-0.475833333333333
IWS1	-1.1915
PCGF1	1.3575
SULT1C4	3.48
NTF5	-2.127
PTPN13	-0.049
SSTR5	0.1635
SFRP1	-3.8095
IDH3B	0.1355
SUOX	0.952833333333333
TMCO5	1.384
GOLT1B	0.3945
MIB1	-1.36128571428571
PCDHGB1	-0.067
SUSD1	-0.4575
ICAM5	-2.65016666666667
PAPOLB	0.6265
URM1	0.0839
TMEM106B	0.936
LRIG2	-0.438
SLC27A5	-0.534
CLIC6	-1.7463
ZNF420	1.95716666666667
SCN9A	0.8763
KIAA1909	-1.08125
ELMOD1	-3.154
PRKAG1	-0.909
FAM64A	-2.84433333333333
EEF1G	-0.32245
SMAD5	0.354
INCENP	-2.524
WASF2	-0.489
GARS	-1.7391
CDK10	0.2938
HLX	1.3555
MDM4	-0.47325
ZNRF1	-1.7945
HHATL	-1.491
FAM21C	0.9337
HIST2H3C	-0.55775
PFDN2	-0.402375
ZNF200	-0.1485
NDN	1.57275
HBA2	-1.103
FBLN5	1.54125
PUM1	-0.474142857142857
TNNT1	-3.16933333333333
C19orf59	2.17283333333333
HNRPH2	-0.125833333333333
RAB7A	0.145666666666667
PMS2	0.340625
BIRC3	2.46183333333333
NRSN2	0.76975
OR52K2	0.641666666666667
SPOCK1	-0.968071428571428
H2AFY	0.31725
RXRB	-0.5665
ZNF638	-0.460833333333333
ANKRD45	0.6205
ACTN4	0.735166666666667
FXC1	1.4385
EIF2B5	-0.40975
VPS33A	-0.14475
PINK1	0.728
FAM106A	0.449
SKIP	0.8641875
GAPDHS	0.572
MUM1L1	3.226
PSTPIP1	1.12225
CNTNAP1	-1.4974
CYP26A1	-3.58375
APOL2	0.5037
TACC2	0.511875
COX7A2L	0.563428571428572
HSD17B1	-0.3048125
ARRB2	0.966
SLC7A6	-1.1915
HSD17B10	-0.65175
RBJ	0.51025
NUP155	-1.986
MRPL10	0.1545
CYCS	-1.187
CCDC46	0.6685
TECTA	0.014
GNAL	0.657
LPO	0.3445
PEBP4	1.732
DDX11	-1.919
C18orf12	0.586
TAF9B	0.58875
IMP4	0.219
RPA4	0.803166666666667
NDUFS1	-0.759
UPK1A	-1.3425
ARRDC2	1.5045
C18orf20	0.00399999999999999
AES	0.349857142857143
CD2BP2	0.419333333333333
C16orf54	0.0885
UGT2B17	0.180625
FGFR1	-0.866636363636364
CEACAM6	-4.4218
CHRM5	0.2335
CERK	0.08
AP3S2	0.3135
ANKS4B	1.687
CLCNKA	0.136
ZNF208	-0.521333333333333
HLA-DRB5	5.305
CARKL	0.01975
GOT1	1.50166666666667
CASP6	0.12825
HOXA1	-0.0145
